stock_code,name,name_abbr,tax_code,parent_tax_code,amount_capital,address,ind_class_codes,industry_code,industry,company_type
1708,東南實業股份有限公司,東鹼,11384405,,2490016510,臺北市大安區敦化南路２段９９號２３樓,"181099,183099",21,化學工業,上市公司
,新東北電力高壓設備有限公司,,29074233,,1140000000,臺北市大安區正聲里忠孝東路４段２７０號１８樓,"681112,283100",,,
,信鼎壹號能源股份有限公司,,91080447,,1000000000,臺北市大安區民輝里新生南路１段９９號８樓,"281099,351000",,,
,稜研科技股份有限公司,,24749879,,868509300,臺北市大安區義安里敦化南路２段１號１２樓,"620199,723000,272999,269999",,,
8916,光隆實業股份有限公司,光隆,33111800,,1508343310,臺北市大安區義安里敦化南路２段１０５號１６樓,"339916,456311,474311",20,其他,上櫃公司
,聯合利華股份有限公司,,23526604,,632999000,臺北市大安區義安里敦化南路２段３９號１５樓,089799,,,
1780,立弘生化科技股份有限公司,立弘,12971536,,957847640,臺北市大安區義安里敦化南路２段７１號１３樓,"462099,089999,454999",22,生技醫療業,興櫃公司
,台灣肉聯股份有限公司,,90882068,,1029000000,臺北市大安區義安里敦化南路２段７１號４樓,081111,,,
1453,大將開發股份有限公司,大將,07617901,,1067424330,臺北市大安區義安里敦化南路２段７１號６樓,"455113,670012,112499",14,建材營造,上市公司
,太子汽車工業股份有限公司,,35049009,,2800000000,臺北市大安區義安里敦化南路２段７７號４樓,"303099,301099,484111,465111",,,
,泰陽光電股份有限公司,,45037586,,1100000000,臺北市大安區義安里敦化南路２段９９號１２樓,"281099,011999",,,
,向陽多元光電股份有限公司,,50865182,,4300000000,臺北市大安區義安里敦化南路２段９９號１２樓,"281099,351000",,,
,向陽優能電力股份有限公司,,53084598,,800000000,臺北市大安區義安里敦化南路２段９９號１２樓,"281099,760999,351000",,,
,台亞風能股份有限公司,,83684177,,1421000000,臺北市大安區義安里敦化南路２段９９號３２樓,340015,,,
,晉瑜企業股份有限公司,,89939090,,1200000000,臺北市大安區義村里仁愛路３段１４１號５樓,"233100,239999",,,
6141,柏承科技股份有限公司,柏承,23750095,,1133540050,臺北市大安區臨江里基隆路２段１１２號１２樓,263000,28,電子零組件業,上市公司
,上品王食品股份有限公司,,12895828,,1568880000,臺北市大安區華聲里光復南路１０２號８樓,"089199,089999",,,
1242,新東陽股份有限公司,新東陽,15319335,,880000000,臺北市大安區華聲里忠孝東路４段２８９號８樓,"472919,089199,081215,471999",02,食品工業,公開發行公司
,金盛世紙業有限公司,,29079069,,1871580807,臺北市大安區虎嘯里敦化南路２段２１６號２樓,"152099,159111",,,
,旭忠能源股份有限公司,,45055654,,1000000000,臺北市大安區虎嘯里敦化南路２段３３３號１０樓,"281099,353011,351000,032211",,,
,國泰電業股份有限公司,,55963140,,3703770000,臺北市大安區虎嘯里敦化南路２段３３３號１０樓,281099,,,
,天機電力股份有限公司,,59030727,,600000000,臺北市大安區虎嘯里敦化南路２段３３３號１０樓,"340015,351000",,,
6160,欣技資訊股份有限公司,欣技,23058518,,684891200,臺北市大安區虎嘯里敦化南路２段３３３號１２樓,"293600,464999,464111,639099",25,電腦及週邊設備業,上櫃公司
4529,淳紳股份有限公司,淳紳,22662904,,845490960,臺北市大安區通化里光復南路６３２號４樓,291900,20,其他,上櫃公司
,新龍光塑料股份有限公司,,28715554,,1000000000,臺北市大安區錦華里金山南路２段２００號７樓,"184199,462099,462012",,,
,中華通路租賃股份有限公司,,23323707,,711672650,臺北市大安區錦華里金山南路２段２１８號４樓,140999,,,
,瑞師科技股份有限公司,,24781791,,1037566750,臺北市大安區龍門里辛亥路二段３７號,"241100,252100,461515,259211",,,
6564,安特羅生物科技股份有限公司,安特羅,54665910,,720500000,臺北市大安區龍雲里敦化南路２段７６號１８樓之２,"200300,457112,475112,457113",22,生技醫療業,興櫃公司
5210,寶碩財務科技股份有限公司,寶碩,23131763,,621777790,臺北市松山區中崙里八德路２段３５８號６樓之１,"269999,483111,610112,620212",30,資訊服務業,上櫃公司
,實聯精密化學股份有限公司,,24472562,,2599894540,臺北市松山區中正里南京東路３段２６１號三樓,"181014,269999,461400",,,
,興亞迪歐股份有限公司,,24524148,,506600000,臺北市松山區中正里南京東路３段２８７號４樓之２,"340099,464211",,,
1441,大東紡織股份有限公司,大東,51037304,,693821820,臺北市松山區中正里南京東路３段３４６號３樓,"115999,112111,112499,123099",04,紡織纖維,上市公司
5392,能率創新股份有限公司,能率,84901089,,1699639900,臺北市松山區中正里復興北路１０１號１０樓,"251299,272999",26,光電業,上櫃公司
1710,東聯化學股份有限公司,東聯,14057995,,8857030000,臺北市松山區中正里復興北路１０１號１３樓,"181015,181099,184199,702099",21,化學工業,上市公司
1731,美吾華股份有限公司,美吾華,14089976,,1329152000,臺北市松山區中正里復興北路１６７號５樓,"456700,457112,193212,193299",22,生技醫療業,上市公司
4188,安克生醫股份有限公司,安克,24316471,,533184000,臺北市松山區中正里復興北路１６７號５樓,332900,22,生技醫療業,上櫃公司
4108,懷特生技新藥股份有限公司,懷特,16766281,,1986188790,臺北市松山區中正里復興北路１６７號５樓之１,"475112,454920,457112,200211",22,生技醫療業,上市公司
,誠新綠能股份有限公司,,83525299,,600000000,臺北市松山區中正里復興北路５７號１０樓之１,"351000,281099",,,
,新榮能源科技股份有限公司,,91104665,,1504000000,臺北市松山區中正里復興北路５７號１０樓之１,"281099,451099",,,
,忠正股份有限公司,,11325589,,786870000,臺北市松山區中正里復興北路５７號５樓,"232100,469999,239999",,,
,台灣田中電子股份有限公司,,53313234,,584500000,臺北市松山區中正里敦化北路８８號１１樓之２,"241100,249100,269999,451099",,,
4414,如興股份有限公司,如興,49744324,,8821149490,臺北市松山區中正里１３鄰復興北路５７號１３樓之４,"121017,451099,123099,455999",04,紡織纖維,上市公司
,台灣杜邦股份有限公司,,11907311,,2527102450,臺北市松山區中華里敦化北路１６７號１３樓,"181099,269999,464211,462016",,,
,韓商三星物產營造股份有限公司台灣分公司,,90716890,,3117310000,臺北市松山區中華里敦化北路１６７號５樓,"439099,340017,461999,461599",,,
1802,台灣玻璃工業股份有限公司,台玻,11914002,,29080608000,臺北市松山區南京東路３段２６１號１１樓,231200,08,玻璃陶瓷,上市公司
,台全金屬股份有限公司,,14000488,,514872000,臺北市松山區南京東路３段３４６號７樓,249999,,,
,慶堂工業股份有限公司,,88692464,,601355800,臺北市松山區南京東路５段２２２號１１樓,"293311,452000,243100",,,
,榮鑫實業股份有限公司,,12143783,,800000000,臺北市松山區南京東路５段４６號１２樓,"115114,681111,455211,473211",,,
6282,康舒科技股份有限公司,康舒,12341051,,8618601250,臺北市松山區南京東路５段９９號１１樓,"289011,269999",28,電子零組件業,上市公司
,創維風力發電股份有限公司,,52332424,,705431880,臺北市松山區吉祥里光復北路１１巷３５號３樓,"351000,281099,760999,340015",,,
4989,李長榮科技股份有限公司,榮科,97173920,,1377765000,臺北市松山區吉祥里八德路４段８３號５樓,"464111,269999,199099,181099",28,電子零組件業,上市公司
,全利能源實業股份有限公司,,54183907,,500000000,臺北市松山區吉祥里八德路４段８３號７樓,"292999,281099,353011,289099",,,
,鼎豪實業股份有限公司,,35981916,,500850000,臺北市松山區吉祥里南京東路５段１８８號３樓之５,"312200,465314,452000,451099",,,
,福盈科技化學股份有限公司,,12207266,,727278380,臺北市松山區復勢里南京東路４段１２６號１２樓,"114099,199099,457299,199012",,,
,登騰電子股份有限公司,,54159842,,520000000,臺北市松山區復盛里光復南路１號１２樓之２,"269999,271100",,,
4441,振大環球股份有限公司,振大環球,86010365,,602800280,臺北市松山區復興北路７３號４樓,"455211,115199,455299,464211",04,紡織纖維,興櫃公司
,日立永大電梯股份有限公司,,11166702,,4093401120,臺北市松山區復興北路９９號１０、１１樓,"293599,422012,293511,681112",,,
,台灣科慕股份有限公司,,24548079,,2563761000,臺北市松山區敦化北路１６７號７樓,"181099,233200",,,
,長庚生物科技股份有限公司,,16753096,,1001430620,臺北市松山區敦化北路２０５號２樓,"457111,457112,457299,200400",,,
,台船環海風電工程股份有限公司,,82817229,,3098993634,臺北市松山區敦化里八德路３段２０號６樓,"340099,433117,772912,429011",,,
2424,隴華電子股份有限公司,隴華,04926876,,562750000,臺北市松山區敦化里八德路３段３２號１５樓,"456199,269911,464299,273099",27,通信網路業,上市公司
,三緯國際立體列印科技股份有限公司,,54352754,,2370000000,臺北市松山區東光里南京東路５段９９號１０樓,"271999,464111,451099,464322",,,
,玉瑪國際股份有限公司,,23534745,,548975530,臺北市松山區民有里復興北路３３７號１０樓,"469923,130900",,,
,寶德電化材科技股份有限公司,,53100892,,14182953360,臺北市松山區民有里復興北路３３７號１３樓,"264300,462099,281099",,,
,台灣戴姆勒亞洲商車股份有限公司,,24812268,,650000000,臺北市松山區民有里敦化北路２６０號６樓,"303099,465111,465311,484111",,,
6652,雅祥生技醫藥股份有限公司,雅祥生醫,27570215,,1370000000,臺北市松山區民有里民生東路３段１３５號６樓,"200300,457112,457199,723000",22,生技醫療業,興櫃公司
1531,高林股份有限公司,高林股,29538509,,1836080800,臺北市松山區民生東路３段１２８號１１樓,292412,05,電機機械,上市公司
1613,台一國際股份有限公司,台一,34284955,,2274550650,臺北市松山區民生東路３段１２９號１０樓,283100,06,電器電纜,公開發行公司
,理隆纖維工業股份有限公司,,01175920,,1500000000,臺北市松山區民福里復興北路３６９號４樓之６,"112299,112112,114099",,,
2432,倚天酷碁股份有限公司,倚天酷碁-創,22089345,,618600000,臺北市松山區民福里復興北路３６９號７樓之５,"272113,464211,272112,620199",25,電腦及週邊設備業,上市公司
,保利馬股份有限公司,,94255238,,800000000,臺北市松山區民福里復興北路３６９號７樓之５,"311011,451099",,,
3046,建碁股份有限公司,建碁,97306457,,784480130,臺北市松山區民福里復興北路３６９號７樓之５,"269999,285999,451099,464111",25,電腦及週邊設備業,上市公司
,華信航空股份有限公司,,23988865,,2001825000,臺北市松山區精忠里敦化北路４０５巷１２３弄３號,"510000,523300,522000,319014",,,
,飛特立航空股份有限公司,,53087244,,600000000,臺北市松山區精忠里敦化北路４０５巷１２３弄３號,"451099,510000,319014,526000",,,
,台塑汽車股份有限公司,,16745630,,1500000000,臺北市松山區精忠里民生東路４段５４號６樓之３,"313200,312200,451099",,,
,中國時報文化事業股份有限公司,,03798509,,4040000000,臺北市萬華區大理街１３２號１至７樓,"160100,581111,903015",,,
,立昌紙業股份有限公司,,05255136,,600000000,臺北市萬華區華中里萬大路４２４巷２５號,"469923,151100,151299,152099",,,
1321,大洋塑膠工業股份有限公司,大洋,15024509,,2272282000,臺北市萬華區雙園里莒光路３１０號５至６樓,"220111,681112,451099",03,塑膠工業,上市公司
,義芳化學工業股份有限公司,,15395706,,1038198280,臺北市萬華區雙園里莒光路３１０號７樓,"462099,192011,524100,670012",,,
1617,榮星電線工業股份有限公司,榮星,73341336,,1587566540,臺南市仁德區一甲里中正路３段２３１號,"283100,254411",06,電器電纜,上市公司
,萊益工業股份有限公司,,22591486,,650000000,臺南市仁德區一甲里忠義一街３８巷１９號,"249100,469999",,,
,新視代科技股份有限公司,,12997819,,1200000000,臺南市仁德區仁德里仁德四街１１－２號,"456199,464211,273099,740999",,,
,奇美食品股份有限公司,,68339681,,552000000,臺南市仁德區仁愛里機場路１００８號,"089799,089111,089917,932499",,,
2630,亞洲航空股份有限公司,亞航,11381701,,2094382040,臺南市仁德區仁愛里機場路１０５０號,"340013,319014",15,航運業,上市公司
,安森科技材料股份有限公司,,54066561,,915175560,臺南市仁德區仁義里義林路２５６巷１６８－１號,"254411,254399,269999,249999",,,
8942,森鉅科技材料股份有限公司,森鉅,89845559,,1824240880,臺南市仁德區仁義里０１２鄰中山路１０巷１６號,"220112,252299,269913,681112",20,其他,上櫃公司
2358,廷鑫興業股份有限公司,廷鑫,22447526,,1366227720,臺南市仁德區保安里保安路一段６８號,"242211,130900",20,其他,上市公司
1506,正道工業股份有限公司,正道,68193807,,3003885010,臺南市仁德區大甲里中正西路１０１５號,"303099,469999,140200,469199",05,電機機械,上市公司
1763,奇美實業股份有限公司,奇美實業,68387705,,18176546430,臺南市仁德區文賢里中正路一段３９８號,"184111,181015,184199,220300",07,化學生技醫療,公開發行公司
,連虹股份有限公司,,69854740,,600000000,臺南市仁德區新田里勝利一街３號,269999,,,
1323,永裕塑膠工業股份有限公司,永裕,68192103,,912745540,臺南市仁德區新田里勝利路８８號,"220911,220300,220999,292700",03,塑膠工業,上市公司
,恒耀工業股份有限公司,,22798584,,1143750000,臺南市仁德區新田里新田二街１號１樓,"259100,461515,469925,469999",,,
2027,大成不銹鋼工業股份有限公司,大成鋼,22318348,,24324606150,臺南市仁德區新田里新田二街１２５號,"241211,241213,241311,241212",10,鋼鐵工業,上市公司
8415,大成國際鋼鐵股份有限公司,大國鋼,28754606,,10315000000,臺南市仁德區新田里義林路１２２號Ｂ棟,"254911,461515",10,鋼鐵工業,上櫃公司
9919,康那香企業股份有限公司,康那香,74231126,,1953627500,臺南市佳里區民安里００７鄰同安寮７７―１號,"159111,159112,113000,382112",20,其他,上市公司
5013,強新工業股份有限公司,強新,84703335,,1334160000,臺南市佳里區海澄里萊芉寮１２－１９號,"241400,469999,243311,181011",10,鋼鐵工業,上櫃公司
8074,鉅橡企業股份有限公司,鉅橡,96865657,,809744660,臺南市佳里區海澄里萊芊寮１２－２７號,"464211,184199,269999,220999",28,電子零組件業,上櫃公司
,得禾能源股份有限公司,,42923195,,970840000,臺南市北　區中樓里開元路９２號２樓,"351000,340015",,,
1529,樂事綠能科技股份有限公司,樂事綠能,34211074,,1505777420,臺南市北　區北華里成功路１１４號７樓之１,269999,05,電機機械,上市公司
,興南鑄造廠股份有限公司,,69004902,,920787780,臺南市北　區小北里公園路４３５號,"249100,339999,262000,011999",,,
1521,大億交通工業製造股份有限公司,大億,69408876,,762300000,臺南市南　區彰南里新信路１１號,303099,12,汽車工業,上市公司
,全一電子股份有限公司,,69383517,,500000000,臺南市南　區彰南里新樂路２４－３號,"464212,272999,272913",,,
8107,大億金茂股份有限公司,大億金茂,16359284,,750000000,臺南市南　區彰南里新樂路３９號,264100,05,電機機械,上櫃公司
1522,堤維西交通工業股份有限公司,堤維西,22269487,,3428978810,臺南市南　區彰南里新樂路７２之２號１樓,"465311,303099",12,汽車工業,上市公司
1737,臺鹽實業股份有限公司,臺鹽,89397503,,2780955000,臺南市南　區竹溪里健康路１段２９７號,"454913,092014,487199,193299",02,食品工業,上市公司
3164,景岳生物科技股份有限公司,景岳,12715847,,865113640,臺南市善化區南關里南科七路８號,"200100,087000,200400,089800",22,生技醫療業,上市公司
3354,律勝科技股份有限公司,律勝,97330127,,701124260,臺南市善化區南關里南科九路８號,269999,28,電子零組件業,上櫃公司
1789,台灣神隆股份有限公司,神隆,16130161,,7907392220,臺南市善化區南關里南科八路１號,"200100,181099,760999,774012",22,生技醫療業,上市公司
,台灣群豐駿科技股份有限公司,,69764375,,1500000000,臺南市善化區南關里南科八路１２號Ａ室,"273099,264100",,,
,能元科技股份有限公司,,16441469,,27663107030,臺南市善化區南關里大利二路１０號,"282011,469999",,,
4960,誠美材料科技股份有限公司,誠美材,27790294,,5721849060,臺南市善化區南關里木柵港西路１３號,"269999,277999,181099,469999",26,光電業,上市公司
,新世紀光電股份有限公司,,12979925,,750000000,臺南市善化區南關里環東路二段３１號,"261211,284299,469999",,,
,台灣力森諾科半導體材料股份有限公司,,29184956,,702797300,臺南市善化區南關里環東路２段２１號,"261111,181099,464211",,,
,住華科技股份有限公司,,70848177,,4416618000,臺南市善化區南關里環東路２段３２號,"269999,181099,199012,462099",,,
,頂正科技股份有限公司,,13111021,,931000000,臺南市善化區南關里環東路２段４５號,"269999,464211,457199",,,
3081,聯亞光電工業股份有限公司,聯亞,16022634,,918476770,臺南市善化區南關里００７鄰南科九路１２號１樓,"261111,261114,272999",27,通信網路業,上櫃公司
,福隆尖端科技股份有限公司,,73630027,,881000000,臺南市善化區溪美里溪尾７２－３６號,"259999,220999",,,
3049,精金科技股份有限公司,精金,70750217,,8020105290,臺南市善化區胡厝里北園一路７號,"264200,464211",26,光電業,上市公司
,貝和電力股份有限公司,,83549617,,619810000,臺南市學甲區慈福里華宗路２５８巷４２號１樓,"351000,281099,032211",,,
4303,信立化學工業股份有限公司,信立,72104709,,779647610,臺南市學甲區新達里興業路９９號,"220112,469999",03,塑膠工業,上櫃公司
1480,東盟開發實業股份有限公司,東盟開發,88121697,,4160852170,臺南市學甲區秀昌里一秀１５５號,"241311,241313,241212,469199",10,鋼鐵工業,興櫃公司
,台灣成膜光電股份有限公司,,70817147,,532000000,臺南市安南區媽祖宮里工業三路６０號,"231100,269999",,,
,金智洋科技股份有限公司,,12804123,,1283000000,臺南市安南區媽祖宮里工業二路８２號,"292999,292800,274013,702099",,,
,新碩先進化工股份有限公司,,90690694,,856244000,臺南市安南區媽祖宮里工業六路５５號,181099,,,
4562,穎漢科技股份有限公司,穎漢,28919500,,875460000,臺南市安南區媽祖宮里科技一路５０號,"291299,291900,241213,241100",05,電機機械,上市公司
2254,巨鎧精密工業股份有限公司,巨鎧精密-創,54297090,,639076800,臺南市安南區媽祖宮里科技二路５０號,"303099,465311",12,汽車工業,上市公司
6477,安集科技股份有限公司,安集,28580346,,1237824680,臺南市安南區媽祖宮里科技五路１９號,"464999,740200,269999,760999",26,光電業,上市公司
5465,富驊企業股份有限公司,富驊,36270626,,1476826290,臺南市安南區安東里安和路２段５４巷２２５號,"269999,271999,464111,464211",25,電腦及週邊設備業,上櫃公司
3032,偉訓科技股份有限公司,偉訓,69577160,,1132856260,臺南市安南區安東里安和路２段５４巷２２５號,"271999,303099,269999,464211",28,電子零組件業,上市公司
1319,東陽實業廠股份有限公司,東陽,68326665,,5914770680,臺南市安南區安東里安和路２段９８號,"303099,312200,465311,465314",12,汽車工業,上市公司
6698,旭暉應用材料股份有限公司,旭暉應材,28722767,,663897530,臺南市安南區顯宮里工業一路３６號,"464211,269999,271999,259999",31,其他電子業,上市公司
4911,德英生物科技股份有限公司,德英,80225425,,556600000,臺南市安南區顯宮里科技五路９２號,"200300,193299",22,生技醫療業,上櫃公司
,紅崴科技股份有限公司,,80737468,,639771470,臺南市安南區𥂁田里工業一路２３號,"455312,474999,332900",,,
1785,光洋應用材料科技股份有限公司,光洋科,43787872,,5962017430,臺南市安南區𥂁田里工業三路１號,"249999,254411,339199",31,其他電子業,上櫃公司
,強方科技股份有限公司,,50880732,,745465000,臺南市安南區𥂁田里工業三路１１號,"181014,181099,462099,382200",,,
6578,達邦蛋白生技股份有限公司,達邦蛋白,13000453,,655239360,臺南市安南區𥂁田里工業三路５２號,"087000,089999,183099,454921",33,農業科技業,上櫃公司
,安瀚視特股份有限公司,,70781345,,1600000000,臺南市安南區𥂁田里工業三路８號,231100,,,
3523,迎輝科技股份有限公司,迎輝,16366341,,642578680,臺南市安南區𥂁田里本田路２段３９１號１樓,"464211,464918,269999,264200",26,光電業,上櫃公司
,統程科技股份有限公司,,27223551,,512760000,臺南市安南區𥂁田里本田路２段４０７號,"220300,303099,220999,251211",,,
6201,亞弘電科技股份有限公司,亞弘電,73710056,,1200000000,臺南市安定區中沙里沙崙３５號,"273013,464212,332900,273014",31,其他電子業,上市公司
4714,永捷創新科技股份有限公司,永捷,86123874,,1683952040,臺南市安定區安加里安定２５８－２６號,"184111,199099,462099,670012",21,化學工業,上櫃公司
,新農科技股份有限公司,,69800512,,698780000,臺南市官田區二鎮里富強路２７號,"087000,454921,485299,012999",,,
2230,泰茂實業股份有限公司,泰茂,86070187,,511236700,臺南市官田區二鎮里實踐街１０號,"303099,465311,451099,469999",05,電機機械,上櫃公司
1232,大統益股份有限公司,大統益,20927014,,1778000000,臺南市官田區二鎮里工業西路３２號,"084011,472925,472924,469999",02,食品工業,上市公司
,廣泰金屬工業股份有限公司,,73649454,,1025565000,臺南市官田區二鎮里工業路２０號,"249912,254399,291900,469999",,,
8930,青鋼應用材料股份有限公司,青鋼,69797158,,818094060,臺南市官田區二鎮里工業路９號,252299,10,鋼鐵工業,上櫃公司
,福發實業股份有限公司,,07721550,,600000000,臺南市官田區二鎮里建業路１７號,112112,,,
2017,官田鋼鐵股份有限公司,官田鋼,72065240,,4468746910,臺南市官田區南廍里南廍１１９―５號,"241211,241212,254911,259999",10,鋼鐵工業,上市公司
2028,威致鋼鐵工業股份有限公司,威致,69771636,,3257148000,臺南市官田區南廍里１２３號,"254999,252100,241313,241314",10,鋼鐵工業,上市公司
1599,宏佳騰動力科技股份有限公司,宏佳騰,80621419,,745287640,臺南市山上區南洲里南洲４１號,"465311,465211,312200",05,電機機械,上櫃公司
,亞獵士航太科技股份有限公司,,27775786,,1356599880,臺南市山上區明和里北勢洲２１－２號,303099,,,
,台灣龍盟複合材料股份有限公司,,16378536,,1429049500,臺南市山上區明和里北勢洲２４號,"151299,292911,670012,681112",,,
1460,宏遠興業股份有限公司,宏遠,22817999,,6946434840,臺南市山上區明和里明和２５６號,"112112,332900,233300,473211",04,紡織纖維,上市公司
,怡發科技股份有限公司,,70757204,,600000000,臺南市後壁區福安里下寮２０７號,"200211,200400,760999,457199",,,
,桂盟企業股份有限公司,,73626826,,914000000,臺南市新化區護國里中山路４１號,"313200,313200,702011,319099",,,
1449,佳和實業股份有限公司,佳和,72055019,,852101030,臺南市新市區三舍里三舍２０７號,112111,04,紡織纖維,上市公司
5222,全訊科技股份有限公司,全訊,16130296,,745606600,臺南市新市區三舍里大順七路９０號,"261111,261199",24,半導體業,上市公司
1464,得力實業股份有限公司,得力,73686632,,4076395910,臺南市新市區三舍里２４０號,"112111,469999",04,紡織纖維,上市公司
,冠東實業廠股份有限公司,,69310466,,542000000,臺南市新市區永就里中山路１７９號,"220999,312200",,,
,豐華生物科技股份有限公司,,29048989,,721710000,臺南市新市區港墘里國際路１７號４樓之２,"454999,087000",,,
,南元紡織股份有限公司,,73175420,,760000000,臺南市新市區港墘里興業路２號,"111999,114099,551012,561115",,,
,台灣穗高科技股份有限公司,,80347834,,1900000000,臺南市新市區社內里環東路１段２號,"242211,242111",,,
,前瞻能源科技股份有限公司,,53528973,,520000000,臺南市新市區豐華里創業路８號２樓,"269999,220212,220211",,,
6620,漢達生技醫藥股份有限公司,漢達,24546157,,1410880000,臺南市新市區豐華里南科三路２３號３樓之１、３樓之２,"721000,723000,457112,200511",22,生技醫療業,興櫃公司
8064,東捷科技股份有限公司,東捷,16491312,,1648178360,臺南市新市區豐華里南科六路９號,292800,26,光電業,上櫃公司
1597,直得科技股份有限公司,直得,16755427,,892618040,臺南市新市區豐華里大利一路３號,"293411,292800",05,電機機械,上市公司
8086,宏捷科技股份有限公司,宏捷科,16130423,,1965161230,臺南市新市區豐華里大利一路６號,"272999,269999",24,半導體業,上櫃公司
6208,日揚科技股份有限公司,日揚,16101031,,1182016790,臺南市新市區豐華里活水路８號,"269999,275199,269913,239999",28,電子零組件業,上櫃公司
,奇菱科技股份有限公司,,53015143,,800000000,臺南市新市區豐華里王甲路１號,"220300,199099,269999,273099",,,
4728,双美生物科技股份有限公司,雙美,12744147,,544630000,臺南市新市區豐華里環東路１段３１巷１０號,"200211,193299,469999,332900",22,生技醫療業,上櫃公司
4956,光鋐科技股份有限公司,光鋐,28334226,,1004082000,臺南市新市區豐華里看西路７號,"269999,199099,464211,469999",26,光電業,上市公司
,奇景光電股份有限公司,,16130970,,1417160680,臺南市新市區豐華里紫楝路２６號,"264100,620199",,,
,台灣紙業股份有限公司,,11912102,,3953709970,臺南市新營區南紙里南紙街９４號,"181011,181012,181014,181099",,,
5009,榮剛材料科技股份有限公司,榮剛,84252697,,6024711970,臺南市新營區嘉芳里新中路３５號１樓,"241313,241100,469999",10,鋼鐵工業,上櫃公司
8222,寶一科技股份有限公司,寶一,04431804,,685735000,臺南市新營區嘉芳里新工路１３巷１號,"293999,254399,319099,281099",05,電機機械,上市公司
1720,生達化學製藥股份有限公司,生達,71122503,,1786960890,臺南市新營區土庫里土庫６之２０號,"200211,089999,200212,464915",22,生技醫療業,上市公司
1440,臺南紡織股份有限公司,南紡,68919301,,16568158570,臺南市東　區東光里裕農路５１１號,112112,04,紡織纖維,上市公司
1237,台灣糖業股份有限公司,台糖公司,03794905,,78288192000,臺南市東　區東智里生產路６８號,"089312,457299,457111,551011",02,食品工業,公開發行公司
8349,恒耀國際股份有限公司,恒耀國際,69916350,,1619299080,臺南市東　區泉南里長榮路１段２０３號３樓,"469999,259100,464111,464112",10,鋼鐵工業,上櫃公司
,東雲股份有限公司,,72065570,,9000000000,臺南市東　區自強里東門路３段３１號６樓,112299,,,
8495,經緯航太科技股份有限公司,經緯航,27285850,,1305178630,臺南市東　區虎尾里東門路３段２５３號１２樓,"319099,711212",20,其他,公開發行公司
1584,精剛精密科技股份有限公司,精剛,80334042,,1924705330,臺南市柳營區大農里工一路１５號,"319014,464915,464915",20,其他,上櫃公司
,光宇應用材料股份有限公司,,54595817,,637897500,臺南市柳營區大農里環園西路二段４０號,"181014,462099,464999,181099",,,
1473,臺南企業股份有限公司,台南,68919702,,1461535340,臺南市歸仁區南興里中山路３段３２０號,"121021,112111,112299,113000",04,紡織纖維,上市公司
5007,三星科技股份有限公司,三星,68040606,,2949401540,臺南市歸仁區南興里中山路３段３５５－６號１樓,"259100,291900,251299,181099",10,鋼鐵工業,上市公司
9950,萬國通路股份有限公司,萬國通,73644351,,1677160000,臺南市歸仁區武東里中正南路二段１號,"130311,487199",03,塑膠工業,上櫃公司
,台灣杰士電池工業股份有限公司,,73048184,,902824000,臺南市永康區三民里中正北路９９９號,"220911,282012,465311,760999",,,
2474,可成科技股份有限公司,可成,69905810,,6803640680,臺南市永康區三民里仁愛街３９８號,"242312,272111",31,其他電子業,上市公司
,台日精密鋼板材料科技股份有限公司,,45896559,,750000000,臺南市永康區三民里民東路３５號,254111,,,
,結進不銹鋼工業股份有限公司,,69683444,,800000000,臺南市永康區三民里民東路３５號,"242311,243312,243311,269999",,,
,全立發機械廠股份有限公司,,72074775,,600000000,臺南市永康區塩行里中正南路３６０巷１７號,292700,,,
5902,德記洋行股份有限公司,德記,22358925,,945000000,臺南市永康區塩行里中正路３０１號,"454611,454612,454999,092099",38,nan,上櫃公司
1216,統一企業股份有限公司,統一,73251209,,56820154210,臺南市永康區塩行里中正路３０１號,"087000,089212,089999,339999",02,食品工業,上市公司
,易昇鋼鐵股份有限公司,,28098406,,2000000000,臺南市永康區尚頂里正南一街２００號,"241100,241312,241313,669999",,,
,馳諾瓦科技股份有限公司,,90637397,,600000000,臺南市永康區尚頂里正南一街９９號,"281099,283100,273099,272999",,,
,龍鋒企業股份有限公司,,73653920,,560000000,臺南市永康區新樹里中山北路８１８號,303099,,,
1446,宏和精密紡織股份有限公司,宏和,73641170,,1377095130,臺南市永康區東橋里中山南路４７３號,"112112,114099",04,紡織纖維,上市公司
9951,皇田工業股份有限公司,皇田,73707377,,749000000,臺南市永康區王行里永科五路６號,"303099,465311,251211,339999",05,電機機械,上櫃公司
,長利科技股份有限公司,,25028357,,966653850,臺南市永康區王行里永科環路１１５號,"282012,312200,760999,319099",,,
,廣翰實業股份有限公司,,22280997,,530000000,臺南市永康區王行里永科環路３０３號,"242312,434013,462099,199099",,,
,國際紡織股份有限公司,,73248107,,703433310,臺南市永康區王行里王行路７４１號,"112112,233200,670012",,,
,基益企業股份有限公司,,73682410,,821077940,臺南市永康區王行里環工路１０７號,"303099,313100,313200",,,
,阿舍食品企業股份有限公司,,25075610,,550000000,臺南市永康區王行里環工路１５號１樓,"089211,454400,454113,454918",,,
,統一精工股份有限公司,,86379116,,690713000,臺南市永康區王行里環工路６７號,"482111,293511,454999,275199",,,
3226,至寶光電股份有限公司,至寶電,22193115,,644305730,臺南市永康區王行里環工路７５號,"271100,293999,465311",05,電機機械,上櫃公司
