year,stock_code,industry_category,nr_employee,em_salary_total,em_salary_avg,em_salary_med,eps,ind_avg_em_salary_avg,ind_avg_eps,note_a,note_b,note_c,notes
2021,6231,資訊服務業,451.0,511182.0,1133.0,963.0,5.94,889.0,3.13,True,True,True,
2021,6233,半導體業,69.0,78511.0,1138.0,1028.0,0.75,1296.0,7.57,True,True,True,公司EPS較前一年度成長惟非經理人之全時員工薪資平均數較前一年度減少，係因研發人員異動，致110年度平均薪資較109年度下降。
2021,6234,光電業,134.0,77492.0,578.0,457.0,1.24,820.0,1.93,True,True,True,
2021,6235,電腦及週邊設備業,44.0,41014.0,932.0,729.0,0.96,1326.0,6.69,True,True,True,
2021,6236,其他,13.0,6575.0,506.0,460.0,-0.17,669.0,1.9,True,True,True,
2021,6237,半導體業,126.0,171671.0,1362.0,1261.0,5.75,1296.0,7.57,True,True,True,
2021,6239,半導體業,10908.0,9721554.0,891.0,734.0,11.54,1704.0,14.51,True,True,True,
2021,6240,其他,2.0,1025.0,513.0,513.0,1.13,669.0,1.9,True,True,True,
2021,6241,通信網路業,71.0,45738.0,644.0,540.0,-3.15,832.0,1.84,True,True,True,
2021,6242,生技醫療業,105.0,54766.0,522.0,423.0,2.32,714.0,1.38,True,True,True,公司營運型態偏向零售之服務業，相對聘用之員工大多數為現場客服人員居多，對學歷與技術層面之標準屬中間層次，導致薪資水準相對較生技醫療業同業水準低。對此，公司將會以獎金制度、員工持股會等機制來激勵員工。
2021,6243,半導體業,59.0,71445.0,1211.0,1167.0,1.6,1704.0,14.51,True,True,True,平均薪資依規定以四捨五入計算，但若以原始人數及薪資總額計算，110年薪資平均較109年增加。公司薪酬政策會依經營狀況及參考同業條件進行調整，109年至111年調薪幅度逐年上升，將持續力努力提升整體薪酬福利。
2021,6244,光電業,596.0,432573.0,726.0,642.0,0.3,820.0,1.93,True,True,True,
2021,6245,通信網路業,697.0,613243.0,880.0,698.0,4.65,832.0,1.84,True,True,True,
2021,6246,光電業,17.0,12814.0,754.0,726.0,0.91,820.0,1.93,True,True,True,
2021,6248,鋼鐵工業,49.0,31574.0,644.0,635.0,1.62,857.0,3.17,True,True,True,
2021,6257,半導體業,2263.0,1720197.0,760.0,588.0,6.25,1704.0,14.51,True,True,True,
2021,6259,電子零組件業,19.0,12390.0,652.0,641.0,0.03,729.0,2.59,True,True,True,
2021,6261,半導體業,971.0,930815.0,959.0,808.0,8.41,1296.0,7.57,True,True,True,1.直接員工佔總人數49%，使得平均薪資較低。2.109年EPS僅4.12元，110年獲利倍增，員工分潤於111年才會顯現。
2021,6263,通信網路業,138.0,107240.0,777.0,708.0,5.14,832.0,1.84,True,True,True,本司EPS較高主係品牌效益每年調薪均3%以上且非主管職員工平均調薪達4.2%優於主管調薪幅度每年發放之員工酬勞皆優於章程所訂比例員工平均年資達9年且離職率低尚有員工健檢休假制度與生育及子女教育津貼等福利
2021,6264,建材營造,15.0,10382.0,692.0,653.0,-0.19,902.0,2.0,True,True,True,
2021,6265,電子通路業,16.0,10376.0,649.0,563.0,0.64,774.0,1.27,True,True,True,
2021,6266,電子零組件業,351.0,219313.0,625.0,590.0,1.59,729.0,2.59,True,True,True,
2021,6269,電子零組件業,2092.0,1322363.0,632.0,560.0,8.19,913.0,6.8,True,True,True,"1本公司依非擔任主管職務之全時員工薪資資訊申報作業規定計算全公司薪資平均數2本公司製程以勞力密集為主製造直接人力佔比較大,直接人力薪資比例佔全公司薪資比較高,110年製造直接人力增加更多直接人力薪資佔更高"
2021,6270,電子通路業,55.0,61836.0,1124.0,1088.0,2.36,774.0,1.27,True,True,True,
2021,6271,半導體業,1841.0,1644339.0,893.0,620.0,15.49,1704.0,14.51,True,True,True,非擔任主管職務之全時員工之酬金包括薪資、獎金及員工酬勞，係依公司經營績效、員工之績效考核及對公司之貢獻度來考量。
2021,6274,電子零組件業,1042.0,888491.0,853.0,744.0,7.01,729.0,2.59,True,True,True,
2021,6275,電子零組件業,435.0,262786.0,604.0,472.0,2.86,729.0,2.59,True,True,True,"本公司EPS較同業佳薪資平均數低於同業，係因第一線員工人數占比高年資短所致，惟110年平均薪資604千元較上年度543千元高，當年度薪資發放總額較上年度增加44,953千元，未來薪資調整幅度將逐步修正以期達到同業水平。"
2021,6276,電腦及週邊設備業,25.0,20325.0,813.0,707.0,1.09,828.0,5.18,True,True,True,
2021,6277,電腦及週邊設備業,651.0,707668.0,1087.0,929.0,5.33,1326.0,6.69,True,True,True,
2021,6278,光電業,899.0,598211.0,665.0,539.0,12.7,1086.0,4.6,True,True,True,本公司非擔任主管職員工薪資低於同業，主因本公司在產業鏈中屬製造生產端，產線作業員比例大於同業，在人力結構不同的情況下，非經理人之全時員工薪資低於同業。
2021,6279,電子零組件業,399.0,322061.0,807.0,714.0,7.91,729.0,2.59,True,True,True,
2021,6281,電子通路業,1614.0,1263290.0,783.0,715.0,6.05,1110.0,6.95,True,True,True,
2021,6282,電子零組件業,1530.0,1511504.0,988.0,767.0,1.17,913.0,6.8,True,True,True,
2021,6283,其他電子業,42.0,37854.0,901.0,762.0,-0.41,1219.0,7.94,True,True,True,
2021,6284,電子零組件業,720.0,426365.0,592.0,562.0,4.04,729.0,2.59,True,True,True,本公司非擔任主管職務之員工主要以直接人力居多，約佔全員之70%，且員工薪資平均數較去年成長，故主要原因為人力結構造成平均薪資與同業的落差。
2021,6285,通信網路業,4548.0,4475438.0,984.0,736.0,3.15,1144.0,2.39,True,True,True,1.通信網路業中，公司行業存有差異 (如服務業或製造業等)，故各公司之薪資結構比較基礎不盡相同。2.啟碁係一製造公司，且產品在台製造比重高，故工廠直接人員人數多，進而影響整體非主管職員工之年度平均薪資數。
2021,6287,半導體業,415.0,234836.0,566.0,478.0,0.24,1296.0,7.57,True,True,True,
2021,6288,汽車工業,613.0,468138.0,764.0,512.0,0.06,776.0,5.81,True,True,True,
2021,6290,電子零組件業,49.0,49384.0,1008.0,789.0,3.05,729.0,2.59,True,True,True,
2021,6291,半導體業,21.0,20161.0,960.0,971.0,1.19,1296.0,7.57,True,True,True,
2021,6292,電子零組件業,38.0,33439.0,880.0,667.0,5.01,729.0,2.59,True,True,True,"主要因素組成份子不同，110年有4位資深員工退休及離職,新進4位滿6個月以上之員工，其薪資平均數相差289仟元。"
2021,6294,文化創意業,312.0,158601.0,508.0,467.0,11.21,1063.0,5.55,True,True,True,一、本公司員工組成年輕化，年資較淺。二、本公司主要從事補教業務，薪資已高於一般補教業水準，但本公司仍每半年會依員工績效調整薪資。三、隨著公司成長，未來薪資調整幅度會逐一修正，以期達到文創業之水平。
2021,6405,光電業,250.0,167132.0,669.0,648.0,1.51,1086.0,4.6,True,True,True,
2021,6409,其他電子業,130.0,163065.0,1254.0,1077.0,27.13,1219.0,7.94,True,True,True,
2021,6411,半導體業,110.0,327366.0,2976.0,837.0,10.32,1296.0,7.57,True,True,True,
2021,6412,電子零組件業,768.0,1241068.0,1616.0,1352.0,7.22,913.0,6.8,True,True,True,
2021,6414,電腦及週邊設備業,152.0,169865.0,1118.0,1044.0,13.91,1326.0,6.69,True,True,True,公司章程所載員工酬勞之範圍如有獲利，將提撥獎金為員工酬勞，提撥的比率將考量個體及合併之經營績效；另參考市場薪資水準進行調整，110年員工年薪平均111.8萬較109年度96.6萬成長逾16%。
2021,6416,通信網路業,239.0,161989.0,678.0,589.0,3.0,1144.0,2.39,True,True,True,本公司股本與同業相對較小，故EPS易顯示較同業為佳。另本公司除受生產製造人員人數占比影響外，為推動青年培力與學校之建教合作，每年均進用一定比例人數，於排除影響因素後，已適時檢視並提升基層員工之福利。
2021,6417,通信網路業,378.0,208769.0,552.0,460.0,3.02,832.0,1.84,True,True,True,本公司產品皆為客製化且少量多樣，難以全自動化生產，需投入大量作業人力，且員工結構中近半數為直接作業人員(包含外籍移工)，故整體平均薪資低於同業水準。
2021,6418,電子零組件業,39.0,19578.0,502.0,474.0,-0.68,729.0,2.59,True,True,True,
2021,6419,光電業,42.0,31755.0,756.0,602.0,4.87,820.0,1.93,True,True,True,雖本公司110年Eps4.87相較同業平均EPS1.86高本業狀況雖明顯好轉，虧損大幅收斂惟本公司110年度主要獲利係營業外收入產生，導致EPS優於同業綜上，並未有本公司營業狀況優於同業，但平均薪資較同業仍偏低之情事
2021,6425,電機機械,178.0,122904.0,690.0,641.0,-2.52,664.0,2.08,True,True,True,
2021,6426,通信網路業,238.0,144864.0,609.0,541.0,0.3,1144.0,2.39,True,True,True,
2021,6432,電子零組件業,77.0,64824.0,842.0,760.0,2.91,729.0,2.59,True,True,True,
2021,6435,半導體業,80.0,158656.0,1983.0,1829.0,13.09,1296.0,7.57,True,True,True,
2021,6438,其他電子業,425.0,383347.0,902.0,910.0,10.15,1219.0,7.94,True,True,True,本公司EPS較前一年成長，主要來自子公司，子公司EPS貢獻，佔本公司EPS高於54%；本公司外籍移工人數佔全公司人力約20%，拉低全公司平均薪資。
2021,6441,電腦及週邊設備業,122.0,64038.0,525.0,459.0,-2.88,828.0,5.18,True,True,True,
2021,6442,通信網路業,397.0,258552.0,651.0,564.0,1.56,1144.0,2.39,True,True,True,主要為新產品之銷售組合改變，銷貨毛利自17%增加至21%及兌換收益的加乘。新產品有較優的利潤，帶動產品轉型。同時配合新產品發展及員工生活品質，積極招工調整工時，讓員工得以休養生息。
2021,6443,光電業,1213.0,689184.0,568.0,479.0,0.1,1086.0,4.6,True,True,True,公司增加資本支出擴充產線設備，增加技術人員招聘，使其佔比由原先六成成長至近七成，致整體薪資的平均數略低。本公司為照顧基層人員，於110年12月針對技術員已進行結構性調薪(調幅介於3.5～8％)。
2021,6446,生技醫療業,198.0,228391.0,1153.0,918.0,-10.8,714.0,1.38,True,True,True,
2021,6449,電子零組件業,92.0,90521.0,984.0,777.0,3.49,913.0,6.8,True,True,True,
2021,6457,半導體業,82.0,156106.0,1904.0,1746.0,12.71,1296.0,7.57,True,True,True,
2021,6461,生技醫療業,64.0,56042.0,876.0,723.0,-2.97,714.0,1.38,True,True,True,
2021,6462,半導體業,291.0,434867.0,1494.0,1228.0,-3.11,1296.0,7.57,True,True,True,
2021,6464,其他,42.0,23880.0,569.0,506.0,8.27,908.0,4.11,True,True,True,本公司獲利表現較同業表現為佳，在爭取營運績效表現之際，亦相當重視員工權益，非擔任主管職務之全時員工(年度)薪資平均數近三年均為正成長，並自111年開始推行員工持股信託計畫，持續增進員工福利。
2021,6465,通信網路業,52.0,44070.0,848.0,721.0,-1.71,832.0,1.84,True,True,True,
2021,6469,生技醫療業,1213.0,611693.0,504.0,459.0,5.83,714.0,1.38,True,True,True,本公司屬零售通路業，門市人員居多，因同質工作選擇性多致流動率高，較難以平均薪資評論，公司對於員工有進階考核、升遷，每年調薪2%~4%，亦投入大量培訓成本及提升各項福利，致力提供具成長且福利健全之工作環境。
2021,6470,通信網路業,218.0,166368.0,763.0,635.0,3.42,832.0,1.84,True,True,True,通信網路業產型能不盡相同，本公司以台灣生產為主之網通製造業。依據營運人力需求，多數為生產線之基層人員，導致整體平均薪資受影響，經排除生產線之基層人員後試算，與同業相較，差異不大。
2021,6472,生技醫療業,150.0,103346.0,689.0,513.0,11.04,714.0,1.38,True,True,True,110年有併購加拿大一次性收益，致整體EPS大幅增加，公司110年平均薪資及中位數皆較109年大幅成長，成長幅度亦高於同業，本公司持續以經營績效、風險、員工個人表現及薪資市場價值設定合理關聯性，適度調整薪資及報酬
2021,6477,光電業,219.0,105149.0,480.0,461.0,1.16,1086.0,4.6,True,True,True,本年度受太陽能產業成本激增影響，營運狀況較前一年度趨緩，雖經常性薪資仍較去年同期增加1%，惟依營運狀況提列之員工分紅大幅減少，致非經常性薪資減少16%，整體下降3%，未來將依實際營運狀況搭配整體調薪計劃調整
2021,6482,文化創意業,55.0,28141.0,512.0,471.0,1.34,1063.0,5.55,True,True,True,
2021,6485,半導體業,195.0,209836.0,1076.0,874.0,12.2,1296.0,7.57,True,True,True,公司有制定員工分紅與利潤共享的獎金機制，因110年度的EPS以第三季、第四季較高，而分紅與部分獎金發放時間點在111年度，以致於公司110年EPS與薪酬統計資料有時間差。
2021,6486,通信網路業,332.0,358873.0,1081.0,755.0,6.73,832.0,1.84,True,True,True,
2021,6488,半導體業,1563.0,1882901.0,1205.0,1124.0,27.27,1296.0,7.57,True,True,True,本公司110年因併購專案費用高，致EPS/獲利相較109年減少，相對員工報酬減少，惟整體平均薪資仍較109年成長
2021,6491,生技醫療業,1690.0,1298520.0,768.0,649.0,17.84,735.0,2.38,True,True,True,
2021,6492,生技醫療業,21.0,23596.0,1124.0,1049.0,-3.67,714.0,1.38,True,True,True,
2021,6494,半導體業,109.0,204398.0,1875.0,1623.0,17.21,1296.0,7.57,True,True,True,
2021,6496,生技醫療業,107.0,105903.0,990.0,831.0,-0.34,714.0,1.38,True,True,True,
2021,6499,生技醫療業,34.0,51318.0,1509.0,1376.0,28.54,714.0,1.38,True,True,True,
2021,6504,其他,415.0,227064.0,547.0,500.0,1.62,908.0,4.11,True,True,True,
2021,6505,油電燃氣業,5157.0,7970629.0,1546.0,1452.0,5.19,1264.0,4.63,True,True,True,
2021,6506,紡織纖維,319.0,215328.0,675.0,622.0,0.83,657.0,1.07,True,True,True,
2021,6508,農業科技,122.0,72290.0,593.0,479.0,3.85,675.0,3.94,True,True,True,
2021,6509,化學工業,418.0,351765.0,842.0,751.0,2.48,740.0,2.05,True,True,True,
2021,6510,半導體業,998.0,1004424.0,1006.0,934.0,27.2,1296.0,7.57,True,True,True,1. 本公司營運所需，人才結構多元，直接員工數高於三成。2. 公司營運持續成長，新進員工亦隨之量增，佔比約一成五。3. 111年已全面調薪，並持續優化薪福，提撥20~30％盈餘，發放員工酬勞與獎金。
2021,6512,其他電子業,53.0,35304.0,666.0,502.0,-1.51,856.0,3.74,True,True,True,
2021,6515,半導體業,557.0,506291.0,909.0,763.0,14.46,1704.0,14.51,True,True,True,
2021,6516,資訊服務業,127.0,101454.0,799.0,756.0,1.09,889.0,3.13,True,True,True,
2021,6523,生技醫療業,73.0,56731.0,777.0,707.0,6.58,714.0,1.38,True,True,True,
2021,6527,生技醫療業,85.0,71728.0,844.0,671.0,3.24,714.0,1.38,True,True,True,
2021,6530,通信網路業,74.0,42900.0,580.0,479.0,1.09,832.0,1.84,True,True,True,
2021,6531,半導體業,103.0,267189.0,2594.0,1999.0,13.67,1704.0,14.51,True,True,True,
2021,6532,半導體業,115.0,73601.0,640.0,583.0,2.63,1296.0,7.57,True,True,True,
2021,6533,半導體業,192.0,350194.0,1824.0,1537.0,3.59,1704.0,14.51,True,True,True,
2021,6535,生技醫療業,32.0,36853.0,1152.0,1112.0,0.64,714.0,1.38,True,True,True,公司110年度獲利增加，主系股權投資之評價及處分利益挹注使業外收入增加，然公司因藥物開發本業持續投入研發費用，常態性呈現營業虧損。至於同期薪資平均數減少主系人員流動造成，且影響幅度小於3%，未有重大變化。
2021,6538,電子零組件業,215.0,138408.0,644.0,525.0,4.13,729.0,2.59,True,True,True,1.本公司以少量多樣客製化產品為主，生產需較多人力，屬勞力密集產業，直接人工及生產間接人員占比較高，致平均薪資低於同業水準，後續視營運狀況調整2.外籍勞工約佔公司人力百分之十四，其薪資水準低於本國勞工
2021,6542,文化創意業,20.0,13692.0,685.0,683.0,-3.89,1063.0,5.55,True,True,True,
2021,6547,生技醫療業,113.0,121652.0,1077.0,863.0,6.65,714.0,1.38,True,True,True,
2021,6548,半導體業,195.0,132875.0,681.0,616.0,4.81,1296.0,7.57,True,True,True,
2021,6552,半導體業,659.0,346693.0,526.0,473.0,3.91,1704.0,14.51,True,True,True,
2021,6556,光電業,369.0,243985.0,661.0,559.0,4.46,820.0,1.93,True,True,True,業務型態為ODM/OEM之安控產品製造，2021年因應公司訂單接單方式，調高直接生產之基層人力比例，調整後之直接人員人力配置佔比約為50%，直接人力薪資約佔總薪資之三成，因此影響非擔任主管職務之全時員工平均薪資。
2021,6558,其他電子業,52.0,43004.0,827.0,721.0,0.04,1219.0,7.94,True,True,True,
2021,6560,光電業,46.0,63552.0,1382.0,1192.0,9.43,820.0,1.93,True,True,True,
2021,6561,通信網路業,140.0,251029.0,1793.0,1660.0,9.75,832.0,1.84,True,True,True,
2021,6568,半導體業,87.0,138717.0,1594.0,1402.0,5.65,1296.0,7.57,True,True,True,
2021,6569,生技醫療業,101.0,92604.0,917.0,864.0,4.22,714.0,1.38,True,True,True,
2021,6570,電腦及週邊設備業,100.0,71358.0,714.0,639.0,3.58,828.0,5.18,True,True,True,
2021,6574,生技醫療業,379.0,232765.0,614.0,471.0,0.63,714.0,1.38,True,True,True,
2021,6576,生技醫療業,24.0,30166.0,1257.0,1199.0,-4.85,714.0,1.38,True,True,True,
2021,6577,電腦及週邊設備業,158.0,133381.0,844.0,755.0,4.24,828.0,5.18,True,True,True,本公司員工薪酬除依公司章程規定提列外，估列之基礎係依據公司當年度之獲利情形(稅前淨利)、職務、專業能力、貢獻度及每年考核之績效等做為調薪及獎酬之依據。
2021,6578,農業科技,41.0,21189.0,517.0,473.0,-1.92,675.0,3.94,True,True,True,
2021,6579,電腦及週邊設備業,446.0,422015.0,946.0,817.0,4.22,1326.0,6.69,True,True,True,
2021,6581,綠能環保,81.0,65970.0,814.0,805.0,5.08,801.0,3.89,True,True,True,本公司較接近「廢棄物處理業」，同業公司應縮小至該業別方屬合理。本公司獎金發放金額與當年度EPS呈正相關。為持續強化競爭力，111年度已全面調整薪資。
2021,6582,橡膠工業,199.0,252034.0,1267.0,1044.0,32.74,751.0,2.79,True,True,True,
2021,6588,通信網路業,106.0,58395.0,551.0,497.0,0.48,832.0,1.84,True,True,True,
2021,6589,生技醫療業,218.0,206297.0,946.0,836.0,-0.18,714.0,1.38,True,True,True,
2021,6590,資訊服務業,131.0,120527.0,920.0,861.0,4.64,889.0,3.13,True,True,True,
2021,6592,其他,945.0,1121128.0,1186.0,939.0,6.1,908.0,4.11,True,True,True,
2021,6593,資訊服務業,222.0,139951.0,630.0,539.0,0.84,889.0,3.13,True,True,True,
2021,6596,文化創意業,39.0,19814.0,508.0,522.0,-2.86,1063.0,5.55,True,True,True,
2021,6603,電機機械,263.0,162781.0,619.0,545.0,0.8,664.0,2.08,True,True,True,
2021,6605,汽車工業,2925.0,1712813.0,586.0,547.0,6.85,776.0,5.81,True,True,True,公司人力結構中直接員工數佔總人數之六成，其中外籍員工數佔直接員工數約四成，因此影響整體薪資平均水準。110年持續調薪及紅利獎金增加，較109年平均薪資達16%，後續仍將依營運及業界用人水準，合理提升薪酬福利。
2021,6609,電機機械,310.0,213023.0,687.0,614.0,2.51,664.0,2.08,True,True,True,
2021,6612,生技醫療業,58.0,35341.0,609.0,467.0,1.74,714.0,1.38,True,True,True,目前本公司的獲利來自營業外收入-認列採權益公司之利益占比仍重，本公司個體本業獲利仍有努力空間；本公司重視與公司一起努力的全體員工，儘管疫情影響，110年度薪資調幅為1%~ 5％，111年度薪資調幅為5%~10%。。
2021,6613,其他電子業,140.0,163648.0,1169.0,968.0,16.75,856.0,3.74,True,True,True,係因前一年度資深高薪員工異動占多數，且本年度新進同仁均傾向年輕化所致。
2021,6615,生技醫療業,71.0,45654.0,643.0,567.0,2.68,714.0,1.38,True,True,True,本公司著重技術檢測，檢測員工佔40%，員工年資平均2.34年，年資1年以下佔比16%且聘任工作年資3年以下之人員為多，薪酬不易顯現年資效果，薪資固定鮮少加班。本公司秉持於人才培育及創造友善職場等無形資源投資。
2021,6624,綠能環保,51.0,33871.0,664.0,569.0,0.04,804.0,2.92,True,True,True,
2021,6625,其他,257.0,149902.0,583.0,515.0,-2.0,908.0,4.11,True,True,True,110年5月疫情侵擾，配合三級警戒所有演出服務延期取消，影響更甚去年，公司不願意裁員力保人才不流失，短暫執行縮時減薪，使薪資平均數較前年減少2％，但也成就解封後公司可全力承接活動，讓每股虧損較前年減少39％
2021,6640,半導體業,150.0,172675.0,1151.0,845.0,5.84,1296.0,7.57,True,True,True,
2021,6642,電子零組件業,127.0,83838.0,660.0,509.0,4.65,729.0,2.59,True,True,True,本公司產品皆在台灣生產，無海外生產基地，故生產線人員比重佔全公司人員比重超過六成。所以年薪呈現上，會較同業在台灣是以管理及研發為主的公司低，此因人力結構上的差異造成平均薪資上的落差。
2021,6643,半導體業,190.0,372618.0,1961.0,1633.0,8.12,1296.0,7.57,True,True,True,
2021,6649,生技醫療業,23.0,16664.0,725.0,584.0,-1.44,714.0,1.38,True,True,True,因應產能放大需求，增加較多現場操作員，故造成員工薪資平均數及中位數較前一年減少
2021,6651,半導體業,82.0,92725.0,1131.0,818.0,7.77,1296.0,7.57,True,True,True,1.所評半導體產業含IC設計與晶圓製造廠，上游之IC設計廠多屬研發人員，薪資結構較高。2.本公司110年度營收獲利成長，發放獎金、酬勞及績效增加，110年亦發行限制員工權利股票，故非經理人全時員工薪資平均數較高。
2021,6654,其他電子業,91.0,58517.0,643.0,563.0,6.26,856.0,3.74,True,True,True,主係本公司110年度列入全職員工計算之新進員工及外籍勞工約當24位，約佔計算母體26.37%，且新進員工及外籍勞工薪資及其績效貢獻度較低，故導致相對於獎金分配亦較一年度以上之員工較少，是故拉低整體員工薪資平均數
2021,6655,其他,386.0,308538.0,799.0,650.0,7.68,908.0,4.11,True,True,True,"其他行業組成多元，行業特性差異大，本公司110年非擔任主管職務之員工平均月薪約66.5千元，較主計處公布110年全體受僱人員每月平均薪資45,454元高，且較上年度增加12%。"
2021,6661,生技醫療業,54.0,37566.0,696.0,650.0,0.59,714.0,1.38,True,True,True,
2021,6662,生技醫療業,67.0,50445.0,753.0,625.0,1.76,714.0,1.38,True,True,True,
2021,6664,電子零組件業,212.0,195618.0,923.0,892.0,6.12,729.0,2.59,True,True,True,
2021,6667,其他電子業,292.0,241700.0,828.0,733.0,3.27,856.0,3.74,True,True,True,
2021,6668,光電業,390.0,284460.0,729.0,670.0,-4.02,1086.0,4.6,True,True,True,
2021,6669,電腦及週邊設備業,1654.0,1914983.0,1158.0,978.0,49.46,1326.0,6.69,True,True,True,110年員工人數較去年增加15.7%(無工作經驗人數占51%)，以致薪資平均數微幅下降0.3%。
2021,6670,運動休閒,859.0,695839.0,810.0,708.0,18.03,841.0,6.49,True,True,True,公司為工業局核定A+級之3K產業(辛苦、骯髒、危險)，在少子化及就業市場無法滿足用工人數情況下，目前聘用接近於30%外籍移工大幅拉低薪資平均。對比同業非屬3K產業，失去此比較之參考意義。
2021,6674,通信網路業,150.0,137836.0,919.0,770.0,0.49,1144.0,2.39,True,True,True,
2021,6679,半導體業,43.0,56245.0,1308.0,1120.0,15.06,1296.0,7.57,True,True,True,1.公司致力於提供具競爭力之薪資福利以吸引及留任優秀人才，110年非擔任主管職務之全時員工薪資較109年增加約32%。2.新進員工年齡資歷較淺，影響年度薪資平均數計算。3.本公司已於111年度3月大幅調薪平均約10%。
2021,6680,電腦及週邊設備業,39.0,31312.0,803.0,626.0,1.79,828.0,5.18,True,True,True,
2021,6683,半導體業,250.0,227251.0,909.0,760.0,15.5,1296.0,7.57,True,True,True,本公司員工中後段組裝產線直接人工比率較高，直接人力結構上雇用較多外籍勞工擔任。本期新增人力多以產線為主，以致平均薪資下降。
2021,6684,半導體業,64.0,76935.0,1202.0,1148.0,6.59,1296.0,7.57,True,True,True,
2021,6690,數位雲端,247.0,256062.0,1037.0,856.0,5.11,720.0,4.41,True,True,True,"110年招募之員工屬初級工程師較多,使得初級工程師佔全體員工之比例較去年度提高,進而使得平均薪資降低"
2021,6691,其他電子業,323.0,391015.0,1211.0,1002.0,15.83,1219.0,7.94,True,True,True,本公司已於110年及111年初進行全面調薪，非擔任主管職務之全時員工平均薪資調幅分別為8.39%與5.20%。未來將持續依員工表現進行年度晉升與薪資調整，優化薪資結構。
2021,6697,資訊服務業,166.0,139827.0,842.0,667.0,2.65,889.0,3.13,True,True,True,
2021,6698,其他電子業,147.0,81066.0,551.0,461.0,0.39,1219.0,7.94,True,True,True,
2021,6703,生技醫療業,88.0,51585.0,586.0,646.0,6.84,714.0,1.38,True,True,True,本公司係參考104職務薪酬報告及新進/應徵人員徵信調查表評估員工之薪資結構，係依照每年KPI調整，並提供員工認股等福利，以避免低於同業水準。
2021,6706,光電業,578.0,576092.0,997.0,671.0,13.98,1086.0,4.6,True,True,True,1.直接人員佔總人數49%(較109年增加16%)。2.未滿整年年資人員比例達32%(較109年增加20%)，非經常性薪資未領滿。3.如排除未滿整年資者則每人總平均薪資超過110萬元。
2021,6712,生技醫療業,90.0,52316.0,581.0,503.0,6.0,714.0,1.38,True,True,True,因應本公司新產品開發、產能提升及業務拓展需求，故有增聘員工之情事，新進員工較多為社會新鮮人及與業績連結之業務人員，故使員工薪資平均數低於同業，且較前一年度減少。
2021,6715,電子零組件業,72.0,75364.0,1047.0,953.0,3.05,913.0,6.8,True,True,True,
2021,6716,半導體業,56.0,118346.0,2113.0,1724.0,11.52,1296.0,7.57,True,True,True,
2021,6719,半導體業,245.0,459900.0,1877.0,1573.0,15.75,1704.0,14.51,True,True,True,
2021,6727,電子零組件業,103.0,84208.0,818.0,736.0,5.75,729.0,2.59,True,True,True,
2021,6728,居家生活,204.0,154788.0,759.0,652.0,11.74,618.0,5.32,True,True,True,
2021,6732,半導體業,166.0,555502.0,3346.0,2928.0,33.97,1296.0,7.57,True,True,True,
2021,6733,生技醫療業,18.0,17169.0,954.0,717.0,-1.37,714.0,1.38,True,True,True,
2021,6743,其他電子業,102.0,86607.0,849.0,717.0,-0.33,1219.0,7.94,True,True,True,
2021,6747,生技醫療業,137.0,100509.0,734.0,607.0,10.01,714.0,1.38,True,True,True,1.EPS 110年10.01元較109年5.68元成長76.23%，主係處分子公司利益，使EPS增加2.82元，佔EPS成長65.13%。2.本公司110年新進人員較109年成長7％，由於新進人員薪資結構較資深同仁略低，致使公司平均薪資相對減少。
2021,6751,資訊服務業,54.0,45974.0,851.0,768.0,2.44,889.0,3.13,True,True,True,
2021,6752,資訊服務業,550.0,536517.0,975.0,839.0,4.7,889.0,3.13,True,True,True,
2021,6754,居家生活,222.0,220982.0,995.0,879.0,3.52,668.0,5.4,True,True,True,
2021,6756,半導體業,169.0,403772.0,2389.0,1714.0,13.04,1704.0,14.51,True,True,True,依公司章程規定年度如有獲利，應提撥不低於5%為員工酬勞，將公司經營績效與員工獎酬連結，藉以激勵員工與企業共同成長。
2021,6761,電子零組件業,109.0,96867.0,889.0,818.0,8.54,729.0,2.59,True,True,True,
2021,6762,生技醫療業,106.0,74936.0,707.0,625.0,6.04,714.0,1.38,True,True,True,依EPS決定獎金發放數，109/110年EPS及平均薪資分別為10.67/6.04、807/707仟元。達亞為醫療器材製造業，非主管職之作業員占30%，與其他同業之研發型公司不同。因營運模式、員工組成結構不同，故平均薪資水準不同
2021,6763,數位雲端,171.0,152206.0,890.0,785.0,21.42,720.0,4.41,True,True,True,
2021,6767,生技醫療業,32.0,20179.0,631.0,503.0,-1.64,714.0,1.38,True,True,True,
2021,6770,半導體業,7357.0,11042356.0,1501.0,1315.0,4.92,1704.0,14.51,True,True,True,
2021,6776,電子通路業,269.0,284265.0,1057.0,903.0,4.28,1110.0,6.95,True,True,True,
2021,6788,半導體業,138.0,133871.0,970.0,884.0,7.08,1296.0,7.57,True,True,True,
2021,6789,半導體業,1256.0,1734608.0,1381.0,1086.0,7.41,1704.0,14.51,True,True,True,
2021,6790,造紙工業,662.0,547484.0,827.0,714.0,4.24,860.0,2.3,True,True,True,本公司產線人員佔比近五成，其中12%為外籍移工，故影響平均薪資，將持續進行自動化以提升人力資本。本公司每年進行調薪，逐步提高基層薪資，並依營運成果與個人績效給予對應性報酬，員工薪酬與經營績效呈正相關。
