year,stock_code,title,shareholder,shareholding_initial,shareholding_current,pledge,pledge_pp,others_shareholding_total,others_pledge,others_pledge_pp
2022,6441,獨立董事本人,葉敬忠,0,0,0,0.0,0,0,0.0
2022,6441,總經理本人,林建驊,0,0,0,0.0,0,0,0.0
2022,6441,總經理本人,廖良彬,0,4341085,0,0.0,0,0,0.0
2022,6441,副總經理本人,張文耀,0,0,0,0.0,0,0,0.0
2022,6441,副總經理本人,廖文傑,0,13237,0,0.0,0,0,0.0
2022,6441,副總經理本人,柯力思 Christopher Martin Caress,0,0,0,0.0,0,0,0.0
2022,6441,協理本人,黃慧蘭,0,62080,0,0.0,0,0,0.0
2022,6441,協理本人,張傑成,0,17068,0,0.0,0,0,0.0
2022,6441,協理本人,張正杰,0,5000,0,0.0,0,0,0.0
2022,6441,協理本人,鄭人碩,0,20511,0,0.0,0,0,0.0
2022,6441,大股東本人,廣積科技股份有限公司,0,13510880,0,0.0,0,0,0.0
2022,6441,大股東本人,廖良彬,0,4341085,0,0.0,0,0,0.0
2022,6441,財務部門主管本人,黃慧蘭,0,62080,0,0.0,0,0,0.0
2022,6441,會計部門主管本人,黃慧蘭,0,62080,0,0.0,0,0,0.0
2022,3564,董事長本人,友通資訊股份有限公司,30376000,30376000,0,0.0,0,0,0.0
2022,3564,董事長之法人代表人,李昌鴻,0,63000,0,0.0,0,0,0.0
2022,3564,董事本人,友通資訊股份有限公司,30376000,30376000,0,0.0,0,0,0.0
2022,3564,董事之法人代表人,蘇家弘,0,25000,0,0.0,0,0,0.0
2022,3564,董事本人,友通資訊股份有限公司,30376000,30376000,0,0.0,0,0,0.0
2022,3564,董事之法人代表人,田芝穎,0,4000,0,0.0,0,0,0.0
2022,3564,董事本人,友通資訊股份有限公司,30376000,30376000,0,0.0,0,0,0.0
2022,3564,董事之法人代表人,黃麗敏,0,0,0,0.0,0,0,0.0
2022,3564,董事本人,友通資訊股份有限公司,30376000,30376000,0,0.0,0,0,0.0
2022,3564,董事之法人代表人,林章安,0,0,0,0.0,398393,0,0.0
2022,3564,董事本人,其鑫股份有限公司,7589610,7409610,0,0.0,0,0,0.0
2022,3564,董事之法人代表人,范希光,0,134710,0,0.0,0,0,0.0
2022,3564,獨立董事本人,林伯峰,0,0,0,0.0,0,0,0.0
2022,3564,獨立董事本人,姜榮貴,0,0,0,0.0,0,0,0.0
2022,3564,獨立董事本人,陳劍威,0,0,0,0.0,14995,0,0.0
2022,3564,總經理本人,林章安,0,0,0,0.0,398393,0,0.0
2022,3564,副總經理本人,陳啟文,0,0,0,0.0,0,0,0.0
2022,3564,副總經理本人,田芝穎,0,4000,0,0.0,0,0,0.0
2022,3564,協理本人,王建富,0,448,0,0.0,0,0,0.0
2022,3564,協理本人,劉玉麟,0,0,0,0.0,0,0,0.0
2022,3564,協理本人,崔久明,0,92210,0,0.0,0,0,0.0
2022,3564,協理本人,黃心平,0,0,0,0.0,0,0,0.0
2022,3564,協理本人,劉明亮,0,16620,0,0.0,0,0,0.0
2022,3564,大股東本人,其鑫股份有限公司,0,7409610,0,0.0,0,0,0.0
2022,3564,大股東本人,友通資訊股份有限公司,0,30376000,0,0.0,0,0,0.0
2022,3564,財務部門主管本人,王玉惠,0,0,0,0.0,0,0,0.0
2022,3564,會計部門主管本人,王玉惠,0,0,0,0.0,0,0,0.0
2022,3564,其他,王玉惠,0,0,0,0.0,0,0,0.0
2022,3066,董事長本人,李明順,20298228,20298228,4150000,0.20440000000000003,12147053,0,0.0
2022,3066,董事本人,李威龍,877450,847450,0,0.0,0,0,0.0
2022,3066,董事本人,陳有諒,396000,396000,0,0.0,0,0,0.0
2022,3066,董事本人,劉敬村,246000,323000,0,0.0,200000,0,0.0
2022,3066,獨立董事本人,周俊融,0,0,0,0.0,0,0,0.0
2022,3066,獨立董事本人,謝玉田,0,0,0,0.0,0,0,0.0
2022,3066,獨立董事本人,江朝川,0,0,0,0.0,0,0,0.0
2022,3066,總經理本人,方河川,0,5000,0,0.0,0,0,0.0
2022,3066,副總經理本人,李威龍,0,847450,0,0.0,0,0,0.0
2022,3066,副總經理本人,曾獻慶,0,668000,0,0.0,0,0,0.0
2022,3066,協理本人,游繶潓,0,0,0,0.0,0,0,0.0
2022,3066,協理本人,鄭祺曄,0,0,0,0.0,0,0,0.0
2022,3066,大股東本人,李明順,0,20298228,4150000,0.20440000000000003,12147053,0,0.0
2022,3066,財務部門主管本人,劉光領,0,253,0,0.0,0,0,0.0
2022,3066,會計部門主管本人,邱秀香,0,0,0,0.0,0,0,0.0
2022,6891,董事長本人,三顧股份有限公司,30000000,30000000,0,0.0,0,0,0.0
2022,6891,董事長之法人代表人,何弘能,0,0,0,0.0,0,0,0.0
2022,6891,董事本人,三顧股份有限公司,30000000,30000000,0,0.0,0,0,0.0
2022,6891,董事之法人代表人,陳宗基,0,1080000,0,0.0,0,0,0.0
2022,6891,董事本人,三顧股份有限公司,30000000,30000000,0,0.0,0,0,0.0
2022,6891,董事之法人代表人,林世嘉,0,0,0,0.0,0,0,0.0
2022,6891,董事本人,三顧股份有限公司,30000000,30000000,0,0.0,0,0,0.0
2022,6891,董事之法人代表人,楊弘仁,0,0,0,0.0,0,0,0.0
2022,6891,董事本人,台灣日立亞太股份有限公司,10000000,10000000,0,0.0,0,0,0.0
2022,6891,董事之法人代表人,沈士發,0,0,0,0.0,0,0,0.0
2022,6891,董事本人,行政院國家發展基金管理會,28000000,27916000,0,0.0,0,0,0.0
2022,6891,董事之法人代表人,陳適安,0,0,0,0.0,0,0,0.0
2022,6891,董事本人,耀華玻璃股份有限公司管理委員會,25000000,24925000,0,0.0,0,0,0.0
2022,6891,董事之法人代表人,胡文中,0,0,0,0.0,0,0,0.0
2022,6891,董事本人,俊貿國際股份有限公司,5000000,5000000,0,0.0,0,0,0.0
2022,6891,董事之法人代表人,吳振隆,0,5000000,0,0.0,0,0,0.0
2022,6891,董事本人,KAZUCHIKA FURUISHI,0,0,0,0.0,0,0,0.0
2022,6891,獨立董事本人,林文淵,0,0,0,0.0,0,0,0.0
2022,6891,獨立董事本人,林國彬,0,0,0,0.0,0,0,0.0
2022,6891,獨立董事本人,鄭純農,0,0,0,0.0,0,0,0.0
2022,6891,總經理本人,林世嘉,0,0,0,0.0,0,0,0.0
2022,6891,副總經理本人,阮昭傑,0,0,0,0.0,0,0,0.0
2022,6891,副總經理本人,張裕享,0,0,0,0.0,0,0,0.0
2022,6891,協理本人,董宜潔,0,0,0,0.0,0,0,0.0
2022,6891,協理本人,劉恆宇,0,0,0,0.0,0,0,0.0
2022,6891,協理本人,陳俊瑋,0,0,0,0.0,0,0,0.0
2022,6891,協理本人,鄧安智,0,0,0,0.0,0,0,0.0
2022,6891,大股東本人,三顧股份有限公司,0,30000000,0,0.0,0,0,0.0
2022,6891,大股東本人,行政院國家發展基金管理會,0,27916000,0,0.0,0,0,0.0
2022,6891,大股東本人,耀華玻璃股份有限公司管理委員會,0,24925000,0,0.0,0,0,0.0
2022,6891,財務部門主管本人,陳俊瑋,0,0,0,0.0,0,0,0.0
2022,6891,會計部門主管本人,陳俊瑋,0,0,0,0.0,0,0,0.0
2022,6737,董事長本人,梁徽彬,3901180,3901180,0,0.0,2325760,1000000,0.4299
2022,6737,副董事長本人,梁煇崇,5603942,5603942,0,0.0,1896903,0,0.0
2022,6737,董事本人,梁徽湖,4690311,4690311,0,0.0,2697567,0,0.0
2022,6737,董事本人,戴文正,0,0,0,0.0,30300,0,0.0
2022,6737,董事本人,吳世文,120580,120580,0,0.0,0,0,0.0
2022,6737,董事本人,梁鈞凱,4000,4000,0,0.0,0,0,0.0
2022,6737,獨立董事本人,楊永列,0,0,0,0.0,0,0,0.0
2022,6737,獨立董事本人,陳坤成,0,0,0,0.0,0,0,0.0
2022,6737,獨立董事本人,陳玉芬,32000,32000,0,0.0,0,0,0.0
2022,6737,總經理本人,吳川仕,0,429510,0,0.0,2000,0,0.0
2022,6737,副總經理本人,秦忠義,0,0,0,0.0,0,0,0.0
2022,6737,副總經理本人,游清江,0,213040,0,0.0,0,0,0.0
2022,6737,副總經理本人,黃奇聰,0,3000,0,0.0,0,0,0.0
2022,6737,副總經理本人,梁維任,0,1330561,0,0.0,311491,0,0.0
2022,6737,副總經理本人,梁維霖,0,1920080,0,0.0,0,0,0.0
2022,6737,副總經理本人,葉耕丰,0,11000,0,0.0,0,0,0.0
2022,6737,協理本人,楊義明,0,10000,0,0.0,0,0,0.0
2022,6737,協理本人,陳依苓,0,13730,0,0.0,0,0,0.0
2022,6737,協理本人,梁智宗,0,21580,0,0.0,0,0,0.0
2022,6737,大股東本人,梁徽彬,0,3901180,0,0.0,2325760,1000000,0.4299
2022,6737,大股東本人,梁煇崇,0,5603942,0,0.0,1896903,0,0.0
2022,6737,大股東本人,梁徽湖,0,4690311,0,0.0,2697567,0,0.0
2022,6737,財務部門主管本人,賴怡涵,0,0,0,0.0,0,0,0.0
2022,6737,會計部門主管本人,賴怡涵,0,0,0,0.0,0,0,0.0
2022,2397,董事長本人,佳世達科技股份有限公司,51609986,51609986,0,0.0,0,0,0.0
2022,2397,董事長之法人代表人,陳其宏,0,0,0,0.0,0,0,0.0
2022,2397,副董事長本人,佳世達科技股份有限公司,51609986,51609986,0,0.0,0,0,0.0
2022,2397,副董事長之法人代表人,李昌鴻,0,29000,0,0.0,0,0,0.0
2022,2397,董事本人,佳世達科技股份有限公司,51609986,51609986,0,0.0,0,0,0.0
2022,2397,董事之法人代表人,蘇家弘,0,20000,0,0.0,0,0,0.0
2022,2397,董事本人,李明山,0,0,0,0.0,0,0,0.0
2022,2397,獨立董事本人,周光仁,0,0,0,0.0,0,0,0.0
2022,2397,獨立董事本人,瞿志豪,0,0,0,0.0,0,0,0.0
2022,2397,獨立董事本人,葉德昌,0,0,0,0.0,0,0,0.0
2022,2397,總經理本人,蘇家弘,0,20000,0,0.0,0,0,0.0
2022,2397,協理本人,張家益,0,174000,0,0.0,0,0,0.0
2022,2397,協理本人,焦效禹,0,10000,0,0.0,0,0,0.0
2022,2397,協理本人,詹信仲,0,0,0,0.0,0,0,0.0
2022,2397,副理本人,謝君婷,0,1000,0,0.0,0,0,0.0
2022,2397,大股東本人,英屬維京群島商  Ｇｏｒｄｉａｓ  Ｉｎｖｅｓｔｍｅｎｔｓ  Ｌｉｍｉｔｅｄ,0,15734441,15734441,1.0,0,0,0.0
2022,2397,大股東本人,佳世達科技股份有限公司,0,51609986,0,0.0,0,0,0.0
2022,2397,財務部門主管本人,黃麗敏,0,26050,0,0.0,0,0,0.0
2022,2397,會計部門主管本人,黃麗敏,0,26050,0,0.0,0,0,0.0
2022,6919,董事長本人,徐坴暉,6493000,5414682,0,0.0,250004,0,0.0
2022,6919,董事本人,凌玉芳,8596000,7686003,0,0.0,0,0,0.0
2022,6919,董事本人,張高榮,0,900004,0,0.0,3551006,0,0.0
2022,6919,董事本人,邱全成,0,850003,0,0.0,637027,0,0.0
2022,6919,獨立董事本人,郭卜仁,0,0,0,0.0,0,0,0.0
2022,6919,獨立董事本人,林衛理,0,0,0,0.0,0,0,0.0
2022,6919,獨立董事本人,彭賢禮,0,0,0,0.0,0,0,0.0
2022,6919,總經理本人,凌玉芳,0,7686003,0,0.0,0,0,0.0
2022,6919,經理本人,林冠誌,0,307002,0,0.0,0,0,0.0
2022,6919,經理本人,蘇介福,0,160003,0,0.0,0,0,0.0
2022,6919,協理本人,陳宏申,0,0,0,0.0,0,0,0.0
2022,6919,副理本人,許安宜,0,100000,0,0.0,0,0,0.0
2022,6919,大股東本人,凌玉芳,0,7686003,0,0.0,0,0,0.0
2022,6919,財務部門主管本人,沈曉晶,0,260004,0,0.0,0,0,0.0
2022,6919,會計部門主管本人,沈曉晶,0,260004,0,0.0,0,0,0.0
2022,6919,其他,陳彥妙,0,15000,0,0.0,0,0,0.0
2022,6808,董事長本人,歐耿良,7445000,7499000,0,0.0,3906311,0,0.0
2022,6808,董事本人,陳明賢,500000,500000,0,0.0,0,0,0.0
2022,6808,董事本人,李旭東,100000,100000,0,0.0,0,0,0.0
2022,6808,董事本人,邱琦瑛,0,0,0,0.0,0,0,0.0
2022,6808,獨立董事本人,劉玄哲,0,0,0,0.0,0,0,0.0
2022,6808,獨立董事本人,邱欽堂,0,0,0,0.0,0,0,0.0
2022,6808,獨立董事本人,陳宗楙,0,0,0,0.0,0,0,0.0
2022,6808,總經理本人,歐耿良,0,7499000,0,0.0,3906311,0,0.0
2022,6808,副總經理本人,黃瑞雯,0,60000,0,0.0,0,0,0.0
2022,6808,副總經理本人,邱文彬,0,10000,0,0.0,0,0,0.0
2022,6808,協理本人,潘安,0,0,0,0.0,0,0,0.0
2022,6808,大股東本人,歐耿良,0,7499000,0,0.0,3906311,0,0.0
2022,6808,大股東本人,精英投資股份有限公司,0,10000000,0,0.0,0,0,0.0
2022,6808,財務部門主管本人,黃瑞雯,0,60000,0,0.0,0,0,0.0
2022,6808,會計部門主管本人,黃瑞雯,0,60000,0,0.0,0,0,0.0
2022,6940,董事長本人,張忠傑,7747942,19336494,0,0.0,1540000,0,0.0
2022,6940,董事本人,葉國偉,4350000,3700000,0,0.0,0,0,0.0
2022,6940,董事本人,李嘉彬,5000000,5000000,0,0.0,0,0,0.0
2022,6940,董事本人,張廖秀李,390000,390000,0,0.0,8000000,0,0.0
2022,6940,董事本人,六億投資有限公司,14696000,14696000,0,0.0,0,0,0.0
2022,6940,董事之法人代表人,洪欽瑞,0,200000,0,0.0,100000,0,0.0
2022,6940,監察人本人,吳孟璇,0,0,0,0.0,0,0,0.0
2022,6940,監察人本人,熊觀明,2300000,3960000,0,0.0,2500000,0,0.0
2022,6940,總經理本人,張忠傑,0,19336494,0,0.0,1540000,0,0.0
2022,6940,副總經理本人,葉國偉,0,3700000,0,0.0,0,0,0.0
2022,6940,協理本人,馬江強,0,234254,0,0.0,0,0,0.0
2022,6940,大股東本人,張忠傑,0,19336494,0,0.0,1540000,0,0.0
2022,6940,會計部門主管本人,歐湘綦,0,20000,0,0.0,0,0,0.0
2022,6575,董事長本人,SYNEURX INTERNATIONAL CORP.,19130929,19130929,0,0.0,0,0,0.0
2022,6575,董事長之法人代表人,蔡果荃,0,0,0,0.0,1592000,0,0.0
2022,6575,董事本人,SYNEURX INTERNATIONAL CORP.,19130929,19130929,0,0.0,0,0,0.0
2022,6575,董事之法人代表人,吳成文,0,0,0,0.0,0,0,0.0
2022,6575,董事本人,張懋中,0,0,0,0.0,0,0,0.0
2022,6575,董事本人,張揚展,0,0,0,0.0,0,0,0.0
2022,6575,董事本人,吳雅玲,1592000,1592000,0,0.0,0,0,0.0
2022,6575,董事本人,姜志翰,18651,9651,0,0.0,0,0,0.0
2022,6575,董事本人,莊喬汝,35814,35814,0,0.0,0,0,0.0
2022,6575,獨立董事本人,張振武,0,0,0,0.0,0,0,0.0
2022,6575,獨立董事本人,陸恩廣,26000,26000,0,0.0,0,0,0.0
2022,6575,獨立董事本人,許兆慶,0,0,0,0.0,0,0,0.0
2022,6575,總經理本人,蔡果荃,0,0,0,0.0,1592000,0,0.0
2022,6575,副總經理本人,姜志翰,0,9651,0,0.0,0,0,0.0
2022,6575,協理本人,曾摯信,0,8000,0,0.0,0,0,0.0
2022,6575,大股東本人,SYNEURX INTERNATIONAL CORP.,0,19130929,0,0.0,0,0,0.0
2022,6575,財務部門主管本人,李朝欽,0,150000,0,0.0,0,0,0.0
2022,6575,會計部門主管本人,顏怡真,0,20706,0,0.0,0,0,0.0
2022,6575,其他,李朝欽,0,150000,0,0.0,0,0,0.0
2022,6575,其他,蔡玉婷,0,116250,0,0.0,0,0,0.0
2022,6575,其他,吳雅玲,0,1592000,0,0.0,0,0,0.0
2022,3088,董事長本人,楊裕德,1578512,1798512,0,0.0,58279,0,0.0
2022,3088,董事本人,研華股份有限公司,22495984,25542984,0,0.0,0,0,0.0
2022,3088,董事之法人代表人,劉蔚廷,0,0,0,0.0,0,0,0.0
2022,3088,董事本人,蔡適陽,408000,1408000,0,0.0,120000,0,0.0
2022,3088,董事本人,黃瑞南,0,200000,0,0.0,0,0,0.0
2022,3088,獨立董事本人,林意忠,0,0,0,0.0,0,0,0.0
2022,3088,獨立董事本人,張壬池,0,0,0,0.0,0,0,0.0
2022,3088,獨立董事本人,于卓民,16915,16915,0,0.0,0,0,0.0
2022,3088,總經理本人,黃瑞南,0,200000,0,0.0,0,0,0.0
2022,3088,副總經理本人,林若男,0,105000,0,0.0,0,0,0.0
2022,3088,副總經理本人,林中彪,0,941172,0,0.0,0,0,0.0
2022,3088,副總經理本人,許錦娟,0,226000,0,0.0,0,0,0.0
2022,3088,副總經理本人,吳偉熊,0,200000,0,0.0,0,0,0.0
2022,3088,副總經理本人,范奇文,0,125759,0,0.0,0,0,0.0
2022,3088,副總經理本人,曹宸瑋,0,117000,0,0.0,0,0,0.0
2022,3088,協理本人,潘皇良,0,95222,0,0.0,0,0,0.0
2022,3088,協理本人,周經益,0,32000,0,0.0,0,0,0.0
2022,3088,協理本人,謝榮祥,0,40933,0,0.0,0,0,0.0
2022,3088,大股東本人,研華股份有限公司,0,25542984,0,0.0,0,0,0.0
2022,3088,財務部門主管本人,許錦娟,0,226000,0,0.0,0,0,0.0
2022,3088,會計部門主管本人,許錦娟,0,226000,0,0.0,0,0,0.0
2022,3088,其他,楊裕德,0,1798512,0,0.0,58279,0,0.0
2022,4195,董事長本人,周孟賢,1888000,2047028,0,0.0,10818,0,0.0
2022,4195,董事本人,江俊奇,1162000,1257101,0,0.0,0,0,0.0
2022,4195,董事本人,林世嘉,0,0,0,0.0,0,0,0.0
2022,4195,董事本人,李婉綺,1255461,1280570,0,0.0,0,0,0.0
2022,4195,董事本人,世基生物醫學股份有限公司,2763000,2989132,0,0.0,0,0,0.0
2022,4195,董事之法人代表人,陳冠志,0,0,0,0.0,0,0,0.0
2022,4195,董事本人,張佐維,808000,874128,0,0.0,0,0,0.0
2022,4195,獨立董事本人,曾義雄,0,0,0,0.0,0,0,0.0
2022,4195,獨立董事本人,蕭介夫,0,0,0,0.0,0,0,0.0
2022,4195,獨立董事本人,蕭育仁,0,0,0,0.0,0,0,0.0
2022,4195,總經理本人,江俊奇,0,1257101,0,0.0,0,0,0.0
2022,4195,副總經理本人,張佐維,0,874128,0,0.0,0,0,0.0
2022,4195,副總經理本人,許勝達,0,10199,0,0.0,0,0,0.0
2022,4195,副總經理本人,許嘉如,0,204158,0,0.0,0,0,0.0
2022,4195,副總經理本人,李明撰,0,0,0,0.0,0,0,0.0
2022,4195,財務部門主管本人,張淑芬,0,13630,0,0.0,0,0,0.0
2022,4195,會計部門主管本人,張淑芬,0,13630,0,0.0,0,0,0.0
2022,6163,董事長本人,陳國章,6063097,6063097,5360000,0.884,0,0,0.0
2022,6163,董事本人,陸台投資有限公司,3364427,3364427,0,0.0,0,0,0.0
2022,6163,董事之法人代表人,楊祈煌,0,330000,0,0.0,0,0,0.0
2022,6163,董事本人,管敏志,198257,278257,0,0.0,0,0,0.0
2022,6163,董事本人,黃英健,145975,225975,0,0.0,0,0,0.0
2022,6163,董事本人,翁刷鴻,10688,90688,0,0.0,0,0,0.0
2022,6163,董事本人,研華投資股份有限公司,24575000,24575000,0,0.0,0,0,0.0
2022,6163,董事之法人代表人,黃子哲,0,0,0,0.0,0,0,0.0
2022,6163,獨立董事本人,李旭東,0,0,0,0.0,0,0,0.0
2022,6163,獨立董事本人,李明峻,0,0,0,0.0,0,0,0.0
2022,6163,獨立董事本人,翁崇雄,0,0,0,0.0,0,0,0.0
2022,6163,總經理本人,陳國章,0,6063097,5360000,0.884,0,0,0.0
2022,6163,副總經理本人,柯國全,0,130000,0,0.0,0,0,0.0
2022,6163,副總經理本人,管敏志,0,278257,0,0.0,0,0,0.0
2022,6163,副總經理本人,謝明燁,0,133789,0,0.0,0,0,0.0
2022,6163,副總經理本人,翁刷鴻,0,90688,0,0.0,0,0,0.0
2022,6163,副總經理本人,鄭炤仁,0,25000,0,0.0,0,0,0.0
2022,6163,副總經理本人,王宏仁,0,74190,0,0.0,0,0,0.0
2022,6163,副總經理本人,呂元宏,0,31179,0,0.0,0,0,0.0
2022,6163,副總經理本人,林泄亨,0,39000,0,0.0,0,0,0.0
2022,6163,副總經理本人,吳興東,0,250353,0,0.0,0,0,0.0
2022,6163,副總經理本人,楊祈煌,0,330000,0,0.0,0,0,0.0
2022,6163,副總經理本人,杜孟郎,0,90000,0,0.0,0,0,0.0
2022,6163,副總經理本人,黃英健,0,225975,0,0.0,0,0,0.0
2022,6163,副總經理本人,楊峻銘,0,207000,0,0.0,0,0,0.0
2022,6163,副總經理本人,王榮德,0,0,0,0.0,0,0,0.0
2022,6163,副總經理本人,陳俊丞,0,0,0,0.0,0,0,0.0
2022,6163,副總經理本人,王斐秋,0,0,0,0.0,0,0,0.0
2022,6163,協理本人,黃文書,0,159342,0,0.0,0,0,0.0
2022,6163,協理本人,黃振榮,0,0,0,0.0,0,0,0.0
2022,6163,協理本人,林毓慶,0,40000,0,0.0,0,0,0.0
2022,6163,協理本人,楊仁吉,0,40802,0,0.0,0,0,0.0
2022,6163,協理本人,王麗珍,0,37279,0,0.0,123675,0,0.0
2022,6163,協理本人,陳佑佳,0,0,0,0.0,0,0,0.0
2022,6163,協理本人,陳子豪,0,18167,0,0.0,0,0,0.0
2022,6163,協理本人,陳芳瑞,0,35000,0,0.0,0,0,0.0
2022,6163,協理本人,許書豪,0,0,0,0.0,0,0,0.0
2022,6163,協理本人,鍾瑜庭,0,150000,0,0.0,0,0,0.0
2022,6163,協理本人,潘俊銘,0,25634,0,0.0,2000,0,0.0
2022,6163,協理本人,楊宏度,0,30000,0,0.0,0,0,0.0
2022,6163,協理本人,鐘秋如,0,20323,0,0.0,0,0,0.0
2022,6163,協理本人,張伯昱,0,0,0,0.0,0,0,0.0
2022,6163,協理本人,宮興裕,0,25000,0,0.0,0,0,0.0
2022,6163,協理本人,于兆龍,0,120000,0,0.0,0,0,0.0
2022,6163,協理本人,朱士仁,0,39886,0,0.0,0,0,0.0
2022,6163,協理本人,胡重威,0,10000,0,0.0,0,0,0.0
2022,6163,協理本人,陳國聖,0,39679,0,0.0,0,0,0.0
2022,6163,協理本人,趙婉伶,0,30167,0,0.0,212,0,0.0
2022,6163,協理本人,蔡淑韻,0,30000,0,0.0,0,0,0.0
2022,6163,協理本人,楊純福,0,10000,0,0.0,0,0,0.0
2022,6163,協理本人,紀振雄,0,0,0,0.0,0,0,0.0
2022,6163,協理本人,李曉萍,0,559,0,0.0,223,0,0.0
2022,6163,協理本人,余錫曜,0,25000,0,0.0,0,0,0.0
2022,6163,協理本人,李昌儒,0,30000,0,0.0,0,0,0.0
2022,6163,協理本人,賴岳鴻,0,0,0,0.0,0,0,0.0
2022,6163,大股東本人,研華投資股份有限公司,0,24575000,0,0.0,0,0,0.0
2022,6163,會計部門主管本人,蕭嘉玲,0,24950,0,0.0,0,0,0.0
2022,8049,董事長本人,蘇漢傑,3503146,3503146,0,0.0,2700783,0,0.0
2022,8049,董事本人,誠鼎創業投資股份有限公司,2000000,2000000,0,0.0,0,0,0.0
2022,8049,董事之法人代表人,張情福,0,5809,0,0.0,0,0,0.0
2022,8049,董事本人,陳志湧,2737900,2737900,0,0.0,0,0,0.0
2022,8049,董事本人,劉棟錚,707981,707981,0,0.0,2990000,0,0.0
2022,8049,獨立董事本人,林欽淼,177552,177552,0,0.0,0,0,0.0
2022,8049,獨立董事本人,何和,11278,11278,0,0.0,0,0,0.0
2022,8049,獨立董事本人,劉玄達,0,0,0,0.0,0,0,0.0
2022,8049,總經理本人,陳志湧,0,2737900,0,0.0,0,0,0.0
2022,8049,副總經理本人,劉棟錚,0,707981,0,0.0,2990000,0,0.0
2022,8049,協理本人,董煥,0,96094,0,0.0,0,0,0.0
2022,8049,財務部門主管本人,陳科宏,0,6000,0,0.0,0,0,0.0
2022,8049,會計部門主管本人,陳科宏,0,6000,0,0.0,0,0,0.0
2022,8049,其他,陳科宏,0,6000,0,0.0,0,0,0.0
2022,6669,董事長本人,緯創資通股份有限公司,78418129,65895129,0,0.0,0,0,0.0
2022,6669,董事長之法人代表人,林憲銘,0,5094111,0,0.0,0,0,0.0
2022,6669,副董事長本人,洪麗(宓冉),2613624,3098624,0,0.0,307968,0,0.0
2022,6669,董事本人,緯創資通股份有限公司,78418129,65895129,0,0.0,0,0,0.0
2022,6669,董事之法人代表人,林福謙,0,205980,0,0.0,0,0,0.0
2022,6669,董事本人,張順來,738235,528235,0,0.0,282000,0,0.0
2022,6669,董事本人,呂舜星,340455,340455,0,0.0,202000,0,0.0
2022,6669,獨立董事本人,曾垂紀,0,0,0,0.0,0,0,0.0
2022,6669,獨立董事本人,韓靜實,0,0,0,0.0,0,0,0.0
2022,6669,獨立董事本人,鄭中人,0,0,0,0.0,0,0,0.0
2022,6669,獨立董事本人,高啟全,0,0,0,0.0,0,0,0.0
2022,6669,總經理本人,張順來,0,528235,0,0.0,282000,0,0.0
2022,6669,副總經理本人,張順來,0,528235,0,0.0,282000,0,0.0
2022,6669,副總經理本人,王瑞斌,0,354905,0,0.0,47214,0,0.0
2022,6669,副總經理本人,焦裕洲,0,522722,0,0.0,0,0,0.0
2022,6669,副總經理本人,呂舜星,0,340455,0,0.0,202000,0,0.0
2022,6669,大股東本人,緯創資通股份有限公司,0,65895129,0,0.0,0,0,0.0
2022,6669,財務部門主管本人,陳昌偉,0,601495,460000,0.7646999999999999,0,0,0.0
2022,6669,會計部門主管本人,溫宜芸,0,84788,0,0.0,0,0,0.0
2022,4566,董事長本人,黃亞興,6226695,6226695,0,0.0,3226665,0,0.0
2022,4566,董事本人,興英投資股份有限公司,7854000,7854000,0,0.0,0,0,0.0
2022,4566,董事之法人代表人,劉祖英,0,3226665,0,0.0,6226695,0,0.0
2022,4566,董事本人,丁凌全,11397000,11530000,11530000,1.0,8000,0,0.0
2022,4566,獨立董事本人,黃明展,0,0,0,0.0,0,0,0.0
2022,4566,獨立董事本人,蔡榮騰,0,0,0,0.0,0,0,0.0
2022,4566,獨立董事本人,張世佳,0,0,0,0.0,0,0,0.0
2022,4566,獨立董事本人,陳香如,0,0,0,0.0,0,0,0.0
2022,4566,總經理本人,黃亞興,0,6226695,0,0.0,3226665,0,0.0
2022,4566,總經理本人,羅濬灝,0,0,0,0.0,0,0,0.0
2022,4566,總經理本人,劉光弘,0,2054000,0,0.0,46000,0,0.0
2022,4566,副總經理本人,詹前偉,0,76000,0,0.0,215000,0,0.0
2022,4566,經理本人,高東玲,0,15000,0,0.0,0,0,0.0
2022,4566,協理本人,張仰欽,0,365000,0,0.0,0,0,0.0
2022,4566,協理本人,連榮義,0,0,0,0.0,0,0,0.0
2022,4566,協理本人,高正興,0,0,0,0.0,0,0,0.0
2022,4566,協理本人,張建忠,0,46070,0,0.0,1000,0,0.0
2022,4566,協理本人,葉昭麟,0,10000,0,0.0,0,0,0.0
2022,4566,大股東本人,黃亞興,0,6226695,0,0.0,3226665,0,0.0
2022,4566,大股東本人,丁凌全,0,11530000,11530000,1.0,8000,0,0.0
2022,4566,大股東本人,興英投資股份有限公司,0,7854000,0,0.0,0,0,0.0
2022,4566,大股東本人,皓琪投資股份有限公司,0,8128000,0,0.0,0,0,0.0
2022,4566,財務部門主管本人,高正興,0,0,0,0.0,0,0,0.0
2022,4566,會計部門主管本人,劉學巍,0,0,0,0.0,0,0,0.0
2022,8076,董事長本人,徐明哲,22831891,26253462,13500000,0.5142,3675351,0,0.0
2022,8076,董事本人,徐律哲,3298935,3391430,2000000,0.5897,467733,0,0.0
2022,8076,董事本人,戴立寧,0,0,0,0.0,0,0,0.0
2022,8076,董事本人,朱聖昉,79310,91195,0,0.0,0,0,0.0
