year,stock_code,total_operating_revenue,total_operating_costs,total_operating_expenses,net_operating_income,profit_or_loss,total_comprehensive_income,total_assets
2022,1540,473291.0,331952.0,66127.0,75212.0,108136.0,108748.0,1559314.0
2022,1541,4057447.0,3462976.0,423713.0,170758.0,272059.0,304597.0,3611116.0
2022,1557,6958057.0,5170367.0,1219527.0,568163.0,559407.0,567354.0,12847412.0
2022,1558,7198245.0,5743805.0,1075881.0,378559.0,625195.0,737114.0,12554781.0
2022,1560,6907619.0,4379157.0,1097687.0,1430775.0,1274350.0,1357268.0,9544895.0
2022,1563,6401739.0,5189053.0,1093732.0,118954.0,582675.0,587037.0,17561595.0
2022,1565,5003499.0,3529098.0,401753.0,1072647.0,1019054.0,1052803.0,8301695.0
2022,1568,1790943.0,1411005.0,226331.0,153607.0,165390.0,180214.0,2923951.0
2022,1569,5004172.0,4031493.0,603683.0,368996.0,407394.0,503829.0,7219777.0
2022,1570,641014.0,462739.0,73841.0,104434.0,108116.0,97470.0,1048248.0
2022,1582,9809443.0,8186253.0,1279388.0,343802.0,377449.0,559766.0,11447348.0
2022,1583,6385075.0,4702752.0,868564.0,813759.0,874634.0,609427.0,15211524.0
2022,1584,1771224.0,1519810.0,112698.0,138716.0,146431.0,181633.0,4079669.0
2022,1585,149584.0,194154.0,22735.0,-67305.0,13776.0,12887.0,995763.0
2022,1586,2539681.0,2211042.0,349431.0,-20792.0,43134.0,65783.0,4273290.0
2022,1587,2535296.0,1945906.0,423032.0,166358.0,137605.0,181676.0,3129001.0
2022,1590,26072874.0,14179871.0,4350200.0,7542803.0,6012658.0,6457311.0,54599547.0
2022,1597,1635779.0,925855.0,333970.0,375954.0,346787.0,373955.0,4054301.0
2022,1598,7122411.0,5037256.0,2441738.0,-384230.0,-94683.0,19402.0,11964599.0
2022,1599,3379807.0,2615824.0,489996.0,273987.0,274863.0,255016.0,3105864.0
2022,1602,30908064.0,27948205.0,1595190.0,1364669.0,1404131.0,2358398.0,39518297.0
2022,1603,3466625.0,3018531.0,145990.0,324051.0,329512.0,151574.0,9232002.0
2022,1604,8935666.0,7478805.0,892564.0,564297.0,715799.0,736994.0,13991744.0
2022,1605,180400719.0,163054414.0,7847591.0,9498714.0,19140076.0,16520646.0,252524853.0
2022,1608,10749897.0,10220776.0,188515.0,340606.0,89748.0,122713.0,13520161.0
2022,1609,26749017.0,24572112.0,1328946.0,846199.0,1064522.0,1170477.0,39325648.0
2022,1611,1570469.0,1133042.0,348208.0,89219.0,77314.0,61181.0,5377875.0
2022,1612,6385945.0,5618483.0,244575.0,522887.0,354129.0,174043.0,8209066.0
2022,1613,4370704.0,4024486.0,190839.0,155379.0,46742.0,76077.0,4955757.0
2022,1614,6143333.0,4976849.0,815479.0,351005.0,294886.0,360686.0,6832257.0
2022,1615,4432803.0,3782199.0,175056.0,475548.0,431560.0,371698.0,3743418.0
2022,1616,3717472.0,3422227.0,181460.0,113785.0,18454.0,62521.0,3232467.0
2022,1617,3581378.0,3329477.0,294480.0,-42579.0,40659.0,78645.0,3297915.0
2022,1618,2864412.0,2542078.0,98654.0,223680.0,248077.0,155948.0,4831518.0
2022,1619,3882299.0,3825193.0,66099.0,-8993.0,70685.0,59835.0,2123535.0
2022,1701,8456512.0,5368631.0,2708683.0,379198.0,479298.0,-92003.0,12822563.0
2022,1707,10391231.0,1909186.0,5929212.0,2551737.0,2169687.0,2193532.0,15053038.0
2022,1708,8025189.0,5177065.0,1099600.0,1748524.0,1204422.0,1594555.0,13836576.0
2022,1709,10571226.0,8622732.0,920630.0,1028763.0,1081323.0,1468269.0,13270332.0
2022,1710,22081099.0,22136114.0,1102714.0,-1157729.0,-790025.0,-1084977.0,34907804.0
2022,1711,8891702.0,6896531.0,1614415.0,380756.0,392540.0,-34825.0,13132503.0
2022,1712,23042876.0,16547510.0,4460635.0,2034731.0,1655325.0,1911046.0,16549289.0
2022,1713,571458.0,508241.0,70149.0,-6932.0,285908.0,288443.0,2750190.0
2022,1714,22644215.0,20582745.0,1264787.0,796929.0,642566.0,268548.0,23044418.0
2022,1716,4466006.0,2445676.0,1383180.0,637150.0,520867.0,494485.0,6280354.0
2022,1717,49014100.0,38851315.0,6885940.0,3276845.0,2619481.0,2994077.0,59455276.0
2022,1718,34118148.0,,8731954.0,,2796826.0,1684803.0,835701961.0
2022,1720,5851368.0,3363755.0,1369192.0,1118421.0,1153620.0,1186663.0,10968259.0
2022,1721,3008554.0,2752806.0,223186.0,32562.0,61330.0,66578.0,4184256.0
2022,1722,15052251.0,13760212.0,1780562.0,-488523.0,2669649.0,3176632.0,80752474.0
2022,1726,9735561.0,7578255.0,1287830.0,869476.0,814474.0,922706.0,11417491.0
2022,1727,2306669.0,2024723.0,215737.0,66209.0,127120.0,129680.0,2854781.0
2022,1730,2784615.0,1514705.0,944260.0,323528.0,277566.0,310561.0,2593708.0
2022,1731,1245105.0,428548.0,617398.0,199159.0,161830.0,146514.0,2529909.0
2022,1733,2244176.0,1667337.0,400279.0,176560.0,181451.0,194272.0,2514701.0
2022,1734,2856651.0,1765351.0,893965.0,197335.0,164174.0,182004.0,6185191.0
2022,1735,2957191.0,2571177.0,389307.0,-3293.0,35210.0,63281.0,3388842.0
2022,1736,33612947.0,19006576.0,14821305.0,-214934.0,224941.0,644365.0,38865944.0
2022,1737,3613607.0,2337002.0,831555.0,445050.0,427516.0,460820.0,8211666.0
2022,1742,482012.0,381296.0,235885.0,-135169.0,-123635.0,-118035.0,2624601.0
2022,1760,2398648.0,1080052.0,904632.0,413964.0,182345.0,202708.0,3093539.0
2022,1762,2117144.0,1155387.0,498225.0,463532.0,466140.0,399852.0,4564144.0
2022,1763,153538492.0,138078028.0,10359975.0,5100489.0,3011967.0,2812722.0,144449360.0
2022,1764,180887684.0,123759468.0,10679104.0,46449112.0,43831323.0,43522713.0,274272233.0
2022,1765,150279920.0,131572918.0,8202201.0,10504801.0,14803450.0,-385273.0,208196049.0
2022,1766,103371419.0,61967204.0,5464200.0,35940015.0,30960505.0,32493248.0,103338416.0
2022,1770,4804763.0,3228433.0,1115855.0,460475.0,494726.0,535665.0,7110388.0
2022,1773,11345083.0,7964469.0,1284204.0,2096410.0,1825317.0,1854441.0,13524094.0
2022,1775,6599435.0,4910586.0,989893.0,698066.0,584676.0,664101.0,8041498.0
2022,1776,1448029.0,1253788.0,179544.0,14697.0,20996.0,63798.0,1793798.0
2022,1780,716746.0,445700.0,171267.0,99779.0,146741.0,148957.0,2183016.0
2022,1785,25790594.0,22317563.0,1842572.0,1630459.0,1429021.0,1465968.0,26600628.0
2022,1786,557348.0,185481.0,237256.0,134611.0,141716.0,144739.0,2098236.0
2022,1789,3264045.0,2013273.0,845275.0,405497.0,353216.0,318554.0,11911176.0
2022,1795,14632772.0,6826623.0,3695035.0,4111114.0,3020757.0,3265828.0,29526073.0
2022,1799,178897.0,102583.0,237572.0,-161258.0,-168394.0,-141533.0,1173154.0
2022,1802,43859066.0,39390738.0,5375086.0,-758724.0,-822874.0,-377149.0,93030018.0
2022,1805,348843.0,346894.0,74872.0,-72923.0,-94628.0,-92001.0,1348608.0
2022,1806,3006408.0,2143291.0,616246.0,246871.0,-188243.0,-183638.0,8333220.0
2022,1809,2592031.0,2063141.0,566113.0,-10822.0,31959.0,83077.0,4732602.0
2022,1810,5004444.0,3695789.0,1206122.0,102533.0,158132.0,-76093.0,9864188.0
2022,1815,4650737.0,3814101.0,613471.0,223165.0,31523.0,200129.0,14058955.0
2022,1817,2669606.0,1750262.0,546719.0,373012.0,295291.0,365621.0,2727235.0
2022,1819,230834.0,200004.0,21097.0,9733.0,-5978.0,-6054.0,874970.0
2022,1904,43921728.0,36588956.0,5675179.0,1657593.0,2709489.0,3428116.0,70010480.0
2022,1905,23651129.0,21096585.0,2311569.0,240572.0,539691.0,893089.0,35439171.0
2022,1909,52968404.0,48580467.0,4800626.0,-412689.0,-923148.0,-2406400.0,72592403.0
2022,2002,449567488.0,417665025.0,13637110.0,18265353.0,17995059.0,20774837.0,683769397.0
2022,2006,59972121.0,52459095.0,2326477.0,5186549.0,4010769.0,3947517.0,54766547.0
2022,2007,6828696.0,6895194.0,211205.0,-277703.0,-694654.0,-675259.0,11756112.0
2022,2008,2216054.0,1888923.0,188657.0,138474.0,112184.0,-154011.0,7259818.0
2022,2009,2895412.0,2943882.0,62609.0,-111079.0,196940.0,-1563022.0,6552149.0
2022,2010,24497782.0,22997506.0,803464.0,696812.0,613804.0,670432.0,20794384.0
2022,2012,11049641.0,9247148.0,938754.0,863739.0,663116.0,663449.0,12601719.0
2022,2014,44503494.0,45629434.0,634757.0,-1760697.0,-989929.0,-1458775.0,36764877.0
2022,2015,38604929.0,34424330.0,876186.0,3304413.0,3073395.0,2627054.0,25654174.0
2022,2017,3558443.0,2899089.0,387464.0,271887.0,295982.0,-273567.0,10633489.0
2022,2020,6624345.0,6199928.0,193567.0,230552.0,266632.0,343961.0,7386069.0
2022,2022,9616117.0,8999045.0,502645.0,114427.0,-68595.0,206163.0,8521013.0
2022,2023,83675863.0,74531778.0,6839551.0,2304534.0,522105.0,901196.0,93151389.0
2022,2024,1168598.0,1032615.0,73222.0,62761.0,47219.0,55544.0,2213989.0
2022,2025,1231007.0,1340478.0,34649.0,-145835.0,780657.0,767922.0,1516431.0
2022,2027,114148570.0,83110993.0,12506616.0,18526202.0,14398864.0,21827678.0,146446086.0
2022,2028,13123335.0,11998884.0,199983.0,924468.0,750398.0,796008.0,8317702.0
2022,2029,12796257.0,11588841.0,677803.0,529613.0,495538.0,624020.0,10627728.0
2022,2030,16247991.0,14068198.0,1024397.0,1155396.0,741216.0,831556.0,12224121.0
2022,2031,17155532.0,15966628.0,424125.0,764779.0,417568.0,-284433.0,24439251.0
2022,2032,3361067.0,3252957.0,91065.0,17045.0,38216.0,46004.0,1923936.0
2022,2033,810803.0,759243.0,66637.0,-15077.0,-12698.0,-2843.0,1311020.0
2022,2034,16840315.0,14663502.0,1228906.0,947907.0,518282.0,1663380.0,19663782.0
2022,2035,14021337.0,14015425.0,292151.0,-286239.0,-224948.0,-120790.0,17377300.0
2022,2038,11044978.0,10735906.0,207819.0,101253.0,184099.0,296551.0,9399529.0
2022,2041,6572970.0,6036862.0,186193.0,349915.0,254421.0,-38886.0,8310377.0
2022,2048,110728911.0,107557709.0,2071807.0,1099395.0,719663.0,863199.0,168558498.0
2022,2049,29314648.0,18599298.0,5142901.0,5572449.0,4311735.0,3936852.0,52139666.0
2022,2056,3530654.0,3320228.0,300294.0,-89868.0,-74205.0,-49688.0,4496763.0
2022,2059,7798631.0,3332655.0,713304.0,3752672.0,4056145.0,4071882.0,19236213.0
2022,2062,8236787.0,6873711.0,660799.0,702277.0,737129.0,855638.0,12263278.0
2022,2064,2155633.0,1974662.0,128052.0,52919.0,78992.0,82884.0,2734288.0
2022,2065,2591122.0,1999382.0,197130.0,394610.0,370177.0,252140.0,3015500.0
2022,2068,2240447.0,1657638.0,507869.0,74940.0,251553.0,310676.0,3351312.0
2022,2069,14042665.0,12871784.0,797604.0,373277.0,191610.0,241139.0,8960634.0
2022,2071,2082479.0,1562510.0,145607.0,374362.0,295041.0,295041.0,2806583.0
2022,2072,2893757.0,3387102.0,188908.0,-682253.0,-561146.0,-561146.0,14530849.0
2022,2101,7412234.0,6337724.0,1483676.0,-409312.0,-1023582.0,-938208.0,37316230.0
2022,2102,1615632.0,1646698.0,697759.0,-728825.0,-1356210.0,-1327673.0,10018290.0
2022,2103,33841197.0,28327924.0,3110621.0,2674970.0,2122241.0,2842148.0,36573533.0
2022,2104,23368285.0,20095459.0,1533339.0,1739487.0,662982.0,486695.0,58405816.0
2022,2105,98622877.0,77639710.0,13608989.0,7374178.0,4992260.0,6821712.0,145883619.0
2022,2106,38617881.0,32947434.0,5439594.0,230553.0,338151.0,1554018.0,46600149.0
2022,2107,1937243.0,1312034.0,254339.0,370870.0,711684.0,441366.0,13759205.0
2022,2108,11668543.0,8586830.0,1599070.0,1482643.0,1376368.0,1818795.0,17395906.0
2022,2109,5414345.0,4338315.0,504764.0,571266.0,444345.0,705444.0,8066890.0
2022,2114,1845955.0,1004048.0,245096.0,596811.0,391971.0,396474.0,3568547.0
2022,2201,77079263.0,49622977.0,17350124.0,10106173.0,-1188037.0,-468503.0,360431614.0
2022,2204,29553870.0,24680105.0,2930998.0,1940426.0,-7604445.0,-7046951.0,48489639.0
2022,2206,50850618.0,41132408.0,6301466.0,3416744.0,3439941.0,4023047.0,57077274.0
2022,2208,21994050.0,25090814.0,661575.0,-3758339.0,-3548488.0,-3432363.0,46638124.0
2022,2211,11439152.0,8486393.0,562879.0,2389880.0,3089161.0,-17446.0,31790545.0
2022,2227,23607191.0,20666547.0,2823873.0,113960.0,2410581.0,2938782.0,24510866.0
2022,2228,4373785.0,3237540.0,685649.0,450596.0,452590.0,519650.0,6112627.0
2022,2230,504377.0,420537.0,89004.0,151815.0,107973.0,119093.0,1004695.0
2022,2231,3957949.0,2313881.0,1191354.0,452714.0,468130.0,496163.0,9723069.0
2022,2233,3350323.0,2246687.0,558830.0,544806.0,613553.0,635316.0,4982881.0
2022,2237,909495.0,929380.0,154114.0,-173999.0,-197523.0,-197476.0,2093847.0
2022,2241,731236.0,739889.0,268289.0,-276942.0,-224841.0,-222342.0,2984628.0
2022,2252,327775.0,293472.0,405858.0,-371555.0,-313224.0,-308962.0,1170323.0
2022,2254,928668.0,594787.0,161454.0,172427.0,148709.0,149024.0,2091252.0
2022,2255,3064132.0,2334163.0,473472.0,256497.0,242398.0,164787.0,3020591.0
2022,2258,296033.0,206475.0,1731804.0,-1642246.0,-1357042.0,-1356267.0,14178617.0
2022,2301,173456216.0,140193784.0,18189572.0,15072860.0,14187403.0,17764384.0,199781737.0
2022,2302,877633.0,533784.0,173109.0,170740.0,176100.0,151094.0,2154019.0
2022,2303,278705264.0,152940887.0,26811799.0,104292225.0,88018251.0,90455790.0,533052092.0
2022,2305,554909.0,402426.0,259823.0,-107340.0,18814.0,15831.0,2944126.0
2022,2308,384443308.0,273670745.0,69333739.0,41438824.0,36990738.0,54151664.0,425873806.0
2022,2313,76419408.0,60970511.0,5326858.0,10122039.0,8000977.0,8495737.0,79822528.0
2022,2314,4482301.0,3852993.0,1048047.0,-418739.0,-486411.0,-411957.0,6541050.0
2022,2316,5132715.0,4951564.0,428709.0,-247558.0,510587.0,511668.0,13112946.0
2022,2317,6626996750.0,6226911592.0,226297316.0,173787842.0,151071549.0,164526971.0,4133974280.0
2022,2324,1073245915.0,1032881736.0,31145182.0,9218997.0,8541527.0,15077178.0,453484433.0
2022,2327,121086925.0,75068171.0,17030993.0,28987761.0,22769875.0,33690178.0,277185549.0
2022,2328,26257340.0,22977604.0,1458504.0,1821232.0,1566399.0,1352177.0,25404503.0
2022,2329,15531669.0,13008745.0,1089678.0,1433300.0,1448653.0,1502850.0,16946784.0
2022,2330,2263891292.0,915536486.0,226707552.0,1121278851.0,1016900515.0,1059330680.0,4964778878.0
2022,2332,17077888.0,12763058.0,3762322.0,552508.0,260382.0,755788.0,15421541.0
2022,2337,43487454.0,24249635.0,9868658.0,9369161.0,8969775.0,9178225.0,83892707.0
2022,2338,7741118.0,5642493.0,850349.0,1248276.0,445632.0,449452.0,17892906.0
2022,2340,4529777.0,3315399.0,831308.0,383070.0,360464.0,83048.0,10554807.0
2022,2342,2151511.0,1533642.0,259566.0,358303.0,554288.0,585402.0,4183661.0
2022,2344,94529790.0,51478707.0,26516502.0,16534581.0,14986552.0,17704455.0,184164993.0
2022,2345,77205223.0,60686961.0,6885654.0,9632608.0,8165812.0,8218603.0,46060809.0
2022,2349,7739061.0,6419858.0,1594016.0,-274813.0,-68147.0,50410.0,19670562.0
2022,2351,11724279.0,9645688.0,909093.0,1169498.0,999649.0,1047156.0,12925999.0
2022,2352,239837296.0,205276228.0,28708711.0,5852357.0,11079069.0,7318079.0,193385531.0
2022,2354,90469506.0,83584939.0,4032523.0,2852044.0,4198165.0,-5509510.0,151104768.0
2022,2355,17614328.0,16107201.0,1234450.0,272677.0,496238.0,779962.0,22581694.0
2022,2356,541750850.0,515747708.0,19334066.0,6669076.0,6062009.0,7430166.0,234215605.0
2022,2357,537191932.0,463051081.0,61162349.0,12982232.0,16831468.0,10574703.0,471164714.0
2022,2358,2112854.0,1910839.0,164272.0,37743.0,-3535.0,-628.0,3967432.0
2022,2359,5249928.0,4166414.0,818986.0,264528.0,475943.0,502681.0,8450963.0
2022,2360,22067242.0,10710148.0,6317899.0,5039256.0,5221558.0,5711330.0,33828820.0
2022,2362,22196860.0,17257626.0,3020427.0,1918807.0,824526.0,1708153.0,94167059.0
2022,2363,182202.0,177562.0,468480.0,-463840.0,463903.0,-7353865.0,15504394.0
2022,2365,1020675.0,731981.0,277578.0,11116.0,53796.0,64090.0,3488211.0
2022,2367,17423501.0,15240742.0,1875819.0,306940.0,413326.0,527055.0,23394743.0
2022,2368,32785064.0,24056976.0,2705292.0,6036712.0,4567875.0,4652350.0,30040598.0
2022,2369,6006806.0,5486038.0,482588.0,38180.0,200653.0,303383.0,8755254.0
2022,2371,34538960.0,27247387.0,7018088.0,297467.0,7229559.0,10378494.0,133566389.0
2022,2374,5285957.0,4112724.0,1196612.0,-23379.0,173175.0,214665.0,8794351.0
2022,2375,5868312.0,4845194.0,724460.0,298658.0,613661.0,851390.0,18930732.0
2022,2376,107263644.0,90647566.0,10770864.0,5845214.0,6534849.0,5993877.0,63571849.0
2022,2377,180411242.0,154683162.0,15032194.0,10695886.0,9962520.0,10188707.0,86852903.0
2022,2379,111789791.0,57154955.0,38910838.0,15723998.0,16204144.0,20666409.0,113700527.0
2022,2380,2832440.0,2093944.0,797496.0,-59000.0,-36600.0,-59931.0,2946576.0
2022,2382,1280429312.0,1209514300.0,39725427.0,31188812.0,29722669.0,34423280.0,816133646.0
2022,2383,38672549.0,28962487.0,3484815.0,6225247.0,5076240.0,5447305.0,43382487.0
2022,2384,1738.0,206437.0,106587.0,-311286.0,521012.0,413836.0,5818935.0
2022,2385,115748378.0,95172451.0,10157917.0,10418010.0,9015777.0,10621653.0,87064489.0
2022,2387,24571786.0,21232076.0,1728341.0,1611369.0,1563714.0,1627634.0,21856532.0
2022,2390,591125.0,467243.0,165567.0,-41685.0,-865683.0,-868894.0,3217819.0
2022,2392,94102594.0,82008395.0,8562506.0,3531693.0,2094699.0,2430386.0,98298011.0
2022,2393,19888289.0,14286502.0,4131651.0,1470136.0,1315739.0,1527185.0,26114178.0
2022,2395,68744701.0,42631598.0,13580926.0,12532177.0,10742559.0,11401998.0,66384938.0
2022,2397,16189529.0,12907654.0,2550682.0,731193.0,597000.0,732819.0,13144320.0
2022,2399,2236385.0,1967765.0,267088.0,1532.0,12851.0,29744.0,2809746.0
2022,2401,6705708.0,3404941.0,3008673.0,287890.0,670457.0,783851.0,15020747.0
2022,2402,7654149.0,6611844.0,678069.0,364236.0,357407.0,487930.0,9849412.0
2022,2404,48200310.0,41481586.0,1288360.0,5430364.0,4101845.0,3947023.0,33472547.0
2022,2405,1734850.0,1036258.0,691428.0,7164.0,56029.0,81872.0,4466756.0
2022,2406,6731111.0,6060376.0,1114385.0,-451097.0,-531290.0,-666435.0,15329270.0
2022,2408,56952275.0,35610181.0,10339625.0,11002469.0,14619031.0,19422563.0,202235750.0
2022,2409,246792674.0,245225166.0,25537904.0,-23970396.0,-20973180.0,-19770910.0,386840674.0
2022,2413,4834189.0,3995500.0,581324.0,257365.0,262060.0,175368.0,5544649.0
2022,2415,2345734.0,1776225.0,285453.0,143894.0,38606.0,270945.0,8183482.0
2022,2417,3973899.0,1994024.0,1906332.0,73543.0,197709.0,234124.0,6338839.0
2022,2420,2642175.0,1527174.0,416727.0,698274.0,677032.0,727801.0,5586999.0
2022,2421,14063308.0,10892350.0,2049074.0,1121884.0,1089095.0,1136808.0,12191969.0
2022,2423,2885585.0,1440023.0,996629.0,448933.0,403724.0,419578.0,3990463.0
2022,2424,79428.0,153966.0,90956.0,-165494.0,-170922.0,-171138.0,552544.0
2022,2425,6198674.0,5575814.0,308774.0,314086.0,363465.0,316992.0,3206322.0
2022,2426,2419509.0,2032905.0,349598.0,37437.0,-184423.0,-200280.0,5430018.0
2022,2427,3788642.0,2541174.0,1005139.0,242329.0,192008.0,197706.0,5589055.0
2022,2428,7463135.0,4829759.0,1233199.0,1400177.0,1389978.0,1474204.0,13757816.0
2022,2431,1000634.0,946175.0,154201.0,-99742.0,10417.0,23322.0,1881895.0
2022,2432,1662340.0,1402799.0,165614.0,93927.0,135312.0,96053.0,1530701.0
2022,2436,2888153.0,2044532.0,600177.0,243444.0,107870.0,-103886.0,5991615.0
2022,2439,35398690.0,30846138.0,3479432.0,1073120.0,1621056.0,1659277.0,33428631.0
2022,2440,3135693.0,2948379.0,154170.0,33144.0,-23364.0,-10952.0,2121628.0
2022,2441,15950309.0,11720008.0,587621.0,3642680.0,3157984.0,2919888.0,24432235.0
2022,2442,547495.0,392142.0,164708.0,-9355.0,138148.0,157668.0,14930762.0
2022,2444,1802375.0,1483561.0,201596.0,117218.0,119990.0,121085.0,2110798.0
2022,2449,36781996.0,23709003.0,3908163.0,9164830.0,6982090.0,5661154.0,74358983.0
2022,2454,548796030.0,277891595.0,144115983.0,126788452.0,118625021.0,109414015.0,608399474.0
2022,2455,2603629.0,1514622.0,509057.0,579950.0,544728.0,544300.0,4411968.0
2022,2457,14017575.0,11875937.0,2127981.0,13657.0,71306.0,378059.0,14589477.0
2022,2458,13030484.0,7043240.0,3202783.0,2784461.0,2033413.0,1924033.0,13324830.0
2022,2460,2881970.0,2780643.0,340699.0,-239372.0,-103114.0,-42364.0,4819616.0
2022,2461,6421806.0,5265148.0,1173016.0,-16358.0,111929.0,232414.0,8112845.0
2022,2464,10769016.0,8892088.0,1516533.0,356942.0,522073.0,545422.0,13112471.0
2022,2465,5311418.0,4704607.0,759073.0,-152262.0,-195706.0,-189713.0,2028246.0
2022,2466,1390778.0,1053647.0,298032.0,39099.0,110224.0,233599.0,4369029.0
2022,2467,5366976.0,3458971.0,1178172.0,729833.0,782622.0,811850.0,8187343.0
2022,2472,10347189.0,7175476.0,1200297.0,1971416.0,1732763.0,1869067.0,14680222.0
2022,2474,27820529.0,18953632.0,3898099.0,4968798.0,10896238.0,25646550.0,241562690.0
2022,2476,6781030.0,4821562.0,919787.0,1040259.0,983915.0,1077693.0,9669313.0
2022,2477,3490837.0,3009603.0,512466.0,-31232.0,83933.0,433187.0,8048449.0
2022,2478,5022594.0,3875939.0,587589.0,559066.0,629666.0,686008.0,9138973.0
2022,2481,13227847.0,9232010.0,2364764.0,1631073.0,1757904.0,1974874.0,29166846.0
2022,2482,1257735.0,730914.0,325505.0,201316.0,219827.0,200710.0,1496438.0
2022,2483,2225595.0,1808362.0,303451.0,113782.0,170125.0,174646.0,4526624.0
2022,2484,3263584.0,2012912.0,451116.0,799556.0,768073.0,337628.0,5679464.0
2022,2485,6582035.0,6085024.0,751378.0,-254367.0,-67361.0,-36523.0,9220994.0
2022,2486,5195927.0,4617647.0,579770.0,-1490.0,91956.0,132995.0,7793427.0
2022,2489,16355412.0,14865947.0,1691998.0,-202533.0,-2785438.0,-2692476.0,19772934.0
2022,2492,35297163.0,28997415.0,4238815.0,2060933.0,2295275.0,2513662.0,91731495.0
2022,2493,3448384.0,2349971.0,342044.0,756369.0,592400.0,639881.0,4625947.0
2022,2495,1462630.0,742461.0,499394.0,220775.0,214003.0,224693.0,6297836.0
2022,2497,3565754.0,2615293.0,641917.0,308544.0,346571.0,382080.0,3949060.0
2022,2498,4408823.0,2678845.0,6133809.0,-4403831.0,-3411783.0,-1868777.0,46440236.0
2022,2504,21278780.0,16976660.0,952645.0,3349475.0,4236108.0,4097466.0,38951083.0
2022,2597,24583067.0,21194815.0,948712.0,2439540.0,2127704.0,1526371.0,22338310.0
2022,2610,150722471.0,139352258.0,8785479.0,2584734.0,2245401.0,-798528.0,294412193.0
2022,2630,4069229.0,3818161.0,212529.0,38539.0,13489.0,26234.0,4910976.0
2022,2634,30242307.0,27331310.0,1404009.0,1506988.0,1627333.0,1832890.0,42708559.0
2022,2644,4240759.0,3994358.0,143487.0,102914.0,116725.0,116725.0,8027879.0
2022,2645,11847386.0,9950367.0,497751.0,1399268.0,1581224.0,1888463.0,21774703.0
2022,2753,6799263.0,4273394.0,1738361.0,787508.0,645076.0,699877.0,5857928.0
2022,2911,3338910.0,1963532.0,2014215.0,-638837.0,-626570.0,-573631.0,4353756.0
2022,2915,2874195.0,1893232.0,924786.0,56177.0,12063155.0,-55172768.0,102119233.0
2022,2916,1575857.0,763253.0,602704.0,209900.0,179727.0,182798.0,1398440.0
2022,3002,748389.0,594348.0,139368.0,14673.0,12132.0,71959.0,1846849.0
2022,3003,4845515.0,3240321.0,621799.0,983395.0,901893.0,894885.0,8014867.0
2022,3004,2192921.0,1681287.0,384786.0,126848.0,149975.0,160165.0,4572926.0
2022,3006,16207898.0,13228940.0,2186248.0,792710.0,1103715.0,1079989.0,19725729.0
2022,3008,47675228.0,21579583.0,5698555.0,20384119.0,22625049.0,23846632.0,184970366.0
2022,3011,1497478.0,1306737.0,218787.0,-28046.0,-13486.0,9683.0,1677754.0
2022,3013,6519734.0,5958702.0,432946.0,128086.0,220216.0,236402.0,7102187.0
2022,3014,5212206.0,2486324.0,1375280.0,1350602.0,1217692.0,567990.0,6669441.0
2022,3015,13895870.0,11587346.0,1766463.0,542320.0,789621.0,806451.0,20204770.0
2022,3016,5899587.0,4797706.0,317082.0,784799.0,681271.0,692394.0,7672174.0
2022,3017,56016554.0,45166937.0,4543898.0,6305719.0,4617789.0,4977223.0,60473948.0
2022,3019,19077048.0,15316222.0,2425230.0,1335596.0,1345627.0,2306279.0,20423244.0
2022,3021,3908184.0,3185291.0,429011.0,293882.0,184190.0,242258.0,3080074.0
2022,3022,7942415.0,5062708.0,1560812.0,1317699.0,1491332.0,1724530.0,13373581.0
2022,3023,30574800.0,22843276.0,4405075.0,3326449.0,3023030.0,3145220.0,32977383.0
2022,3024,1486401.0,1095637.0,335973.0,54791.0,91774.0,77956.0,4623921.0
2022,3025,438242.0,197678.0,226055.0,14509.0,67403.0,74192.0,1079454.0
2022,3027,1211418.0,914214.0,308182.0,5761.0,50866.0,74373.0,3306441.0
2022,3029,12734383.0,11246322.0,778147.0,709914.0,612402.0,568863.0,8015013.0
2022,3030,6708832.0,2860203.0,1695147.0,2153482.0,1921485.0,1950099.0,9172546.0
2022,3031,1508924.0,1143575.0,247751.0,117598.0,195377.0,127849.0,3565948.0
2022,3032,6375442.0,5011069.0,883922.0,480451.0,507340.0,594584.0,7873674.0
2022,3033,70281179.0,64791186.0,2761810.0,2728183.0,1699134.0,2186553.0,33240853.0
2022,3034,109956674.0,59015487.0,18212356.0,32728831.0,27969522.0,26457223.0,100546386.0
2022,3037,140489172.0,90056066.0,12365668.0,38171926.0,31225717.0,30591620.0,218663429.0
2022,3038,4692706.0,3775258.0,537366.0,384168.0,419976.0,433750.0,4285773.0
2022,3040,155828.0,45355.0,37589.0,72884.0,100898.0,-55994.0,1582531.0
2022,3041,2651069.0,1614755.0,940052.0,96262.0,16669.0,28202.0,3762797.0
2022,3042,13169688.0,8138850.0,2219624.0,2811214.0,2805504.0,2023497.0,19851244.0
2022,3043,1263400.0,970024.0,247560.0,45816.0,99222.0,298274.0,1439103.0
2022,3044,65784237.0,53979158.0,5036327.0,6768752.0,6200600.0,7529221.0,76544112.0
2022,3046,3329551.0,3020561.0,237083.0,71907.0,197965.0,188694.0,1780555.0
2022,3047,5963157.0,4509884.0,1298173.0,155100.0,258977.0,297044.0,7632365.0
2022,3049,2405963.0,2272770.0,229937.0,-96744.0,29265.0,-278952.0,15036979.0
