公司名稱,統一編號,RegistrationNo,FacilityName
巨橡環保科技股份有限公司,59684325,K71A9928,巨橡環保科技股份有限公司苗栗廠
巨龍化成興業有限公司,23074691,P4603406,巨龍化成興業有限公司
巨燿股份有限公司,12705849,N08A6612,巨燿股份有限公司彰濱廠
巨靈霸科技股份有限公司,14093704,G3202272,巨靈霸科技股份有限公司
平和資源科技股份有限公司,42931809,D9203390,平和資源科技股份有限公司
弘佳工業股份有限公司,60327901,N2402373,弘佳工業股份有限公司
弘昕股份有限公司,84673590,L9302647,弘昕股份有限公司
弘美企業股份有限公司,72144012,R0400996,弘美企業股份有限公司
弘勝光電股份有限公司,24223570,F15A1116,弘勝光電股份有限公司
弘雄企業有限公司,84397173,F1115362,弘雄企業有限公司汐止廠
弘雄企業有限公司,84397173,F11A8350,弘雄企業有限公司
正圭金屬工業有限公司,43742833,H4814224,正圭金屬工業有限公司
正美化工股份有限公司,47146738,O1702989,正美化工股份有限公司
正聚實業股份有限公司,86961441,R1003848,正聚實業股份有限公司仁德廠
正豐塑膠股份有限公司,33060226,H5001436,正豐塑膠股份有限公司龍潭廠
正鑫塑膠有限公司,28539683,H45A9128,正鑫塑膠有限公司楊梅廠
正鑫塑膠有限公司,28539683,H45A6332,正鑫塑膠有限公司楊梅廠
正鑫塑膠有限公司,28539683,H45A5958,正鑫塑膠有限公司
永峯科技股份有限公司,27420949,H47A9316,永峯科技股份有限公司二廠
永峯科技股份有限公司,27420949,H4708703,永峯科技股份有限公司
永宜股份有限公司,22783344,A35B5485,永宜股份有限公司
永宜股份有限公司,22783344,H5308314,永宜股份有限公司觀音廠
永純化學工業股份有限公司,35108702,H4601165,永純化學工業股份有限公司
永純化學工業股份有限公司,35108702,H4601067,永純化學工業股份有限公司永固成品廠
永捷創新科技股份有限公司,86123874,R8704062,永捷創新科技股份有限公司麻豆廠
永捷創新科技股份有限公司,86123874,R0400138,永捷創新科技股份有限公司
永傑橡膠工業股份有限公司,22711996,N0706207,永傑橡膠工業股份有限公司
永琦實業社,08434893,R1407408,永琦實業社
永塑企業股份有限公司,12525369,F1504109,永塑企業股份有限公司
永裕電化工業股份有限公司,57046202,B0000833,永裕電化工業股份有限公司
永馳化學股份有限公司,22748918,Q69A0451,永馳化學股份有限公司中正廠
永寬化學股份有限公司,16584156,A34A6897,永寬化學股份有限公司
永寬化學股份有限公司,16584156,P4602598,永寬化學股份有限公司
永豐化學工廠,44586705,F0610519,永豐化學工業股份有限公司
永豐化學工廠,44586705,F0602544,永豐化學工業股份有限公司新莊工廠
永豐氣體工業股份有限公司,24020701,H4202153,永豐氣體工業股份有限公司桃園廠
玉翔企業股份有限公司,34049018,H4311282,玉翔企業股份有限公司
甘農股份有限公司,55892878,B0304069,甘農股份有限公司-土壤污染應變必要措施計畫
甘農股份有限公司,55892878,L0300085,甘農股份有限公司
生光化學工業股份有限公司,34008157,H43A8972,生光化學工業股份有限公司中壢廠
生光化學工業股份有限公司,34008157,H4307760,生光化學工業股份有限公司
生揚化工原料股份有限公司,16275530,H5008346,生揚化工原料股份有限公司龍潭廠
生發化學生技股份有限公司,84597904,B0300436,生發化學生技股份有限公司
生達企業股份有限公司,69766280,D3205256,生達企業股份有限公司
甲基化工有限公司,35923162,H4701857,甲基化工有限公司
申安化工股份有限公司,34126008,F13A2629,申安化工股份有限公司土城廠
申旺實業股份有限公司,80394809,F05A9166,申旺實業股份有限公司
石梅化學工業股份有限公司,45049886,H5300998,石梅化學工業股份有限公司
禾懋企業股份有限公司,79845778,M3305209,禾懋企業股份有限公司
立大化工股份有限公司,43671990,H5300925,立大化工股份有限公司
立大化成工業股份有限公司,34432512,F1302963,立大化成工業股份有限公司
立方橡膠工業股份有限公司,34026232,F0623409,立方橡膠工業股份有限公司
立光化工股份有限公司,27014506,H53A0922,立光化工股份有限公司觀音廠
立合科技有限公司,69752997,H53B2549,立合科技有限公司
立安東化工股份有限公司,20939460,B9101742,立安東化工股份有限公司台中廠
立安東化工股份有限公司,20939460,K80A0311,立安東化工股份有限公司
立安東化工股份有限公司,20939460,K8000366,立安東化工股份有限公司三義廠
立松化工股份有限公司,43051350,H5304003,立松化工股份有限公司
立盈環保科技股份有限公司,54662717,H51A9588,立盈環保科技股份有限公司
立泰化學工業股份有限公司,22938234,H53A6594,立泰化學工業股份有限公司桃科廠
立泰化學工業股份有限公司,22938234,H5302938,立泰化學工業股份有限公司
立泰化學工業股份有限公司,22938234,H53B5553,立泰化學工業股份有限公司
立國實業股份有限公司,88705144,S2902576,立國實業股份有限公司
立運特化股份有限公司,16152571,H50A2705,立運特化股份有限公司龍潭廠
立豐炭酸股份有限公司,39035301,K6801132,立豐炭酸股份有限公司苗栗工廠
兆欣化學工業股份有限公司,16450092,T5700755,兆欣化學工業股份有限公司
光宇生醫科技股份有限公司,56619482,O17M3024,光宇生醫科技股份有限公司
光盛橡膠有限公司,80645545,R10A3473,光盛橡膠有限公司
全巨工業股份有限公司,12296669,F1116583,全巨工業股份有限公司
全巨工業股份有限公司,12296669,H4701286,全巨工業股份有限公司大園廠
全定化學工業有限公司,16208765,F1102909,全定化學工業有限公司汐止廠
全峰工業股份有限公司,22613171,H4708436,全峰工業股份有限公司桃園廠
全發實業有限公司,51160280,B2500023,全發實業有限公司
全鎂企業有限公司,97373130,F06A3282,全鎂企業有限公司
印肯數位股份有限公司,24642623,J55B8926,印肯數位股份有限公司
合和橡膠皮帶加工廠有限公司,61904970,M3302182,合和橡膠皮帶加工廠有限公司
合記化學股份有限公司,79138401,P46A6344,合記化學股份有限公司
合記化學股份有限公司,79138401,A36B1072,合記化學股份有限公司
合順利興業股份有限公司,55682232,L01A0247,合順利興業股份有限公司
合意精密股份有限公司,53806841,H46A6585,合意精密股份有限公司
合暉股份有限公司,24237758,H49B3068,合暉股份有限公司
合興石化工業股份有限公司林園廠,23531178,S1901002,合興石化工業股份有限公司林園廠
合興石化工業股份有限公司林園廠,23531178,E1901990,合興石化工業股份有限公司
吉祥資源科技股份有限公司,28321679,B2312952,吉祥資源科技股份有限公司
吉榮樹脂股份有限公司,22594147,B0101460,吉榮樹脂股份有限公司
吉榮樹脂股份有限公司,22594147,N16A2971,吉榮樹脂股份有限公司彰濱廠
吉榮樹脂股份有限公司,22594147,L0104645,吉榮樹脂股份有限公司大肚廠
同泰壓克力行,56904423,D28A7959,同泰壓克力行
同緯實業股份有限公司,89894621,M33A0371,同緯實業股份有限公司
名泰化學材料有限公司,79950519,H5389926,名泰化學材料有限公司
向明企業有限公司,47172854,O1708356,向明企業有限公司
向陽礦業股份有限公司,93642423,V8703549,向陽礦業股份有限公司
地球綜合工業股份有限公司,07147916,H4501544,地球綜合工業股份有限公司幼獅一廠
地球綜合工業股份有限公司,07147916,A39B5623,地球綜合工業股份有限公司
地球綜合工業股份有限公司,07147916,H45B9997,地球綜合工業股份有限公司
地球綜合工業股份有限公司,07147916,H4501688,地球綜合工業股份有限公司幼獅二廠
地球綜合工業股份有限公司,07147916,H45B9987,地球綜合工業股份有限公司
成功化學工業股份有限公司,68279001,R1000534,成功化學工業股份有限公司
成加環保科技股份有限公司,28700052,H43A5978,成加環保科技股份有限公司
成名實業股份有限公司,12554672,L8801123,成名實業股份有限公司
成冠實業有限公司,42961205,M33A7654,成冠實業有限公司
成榕顏料科技股份有限公司,97586507,R8903510,成榕顏料科技股份有限公司
旭洋實業有限公司,28907259,L02A1814,旭洋實業有限公司
旭貿興業有限公司,13043571,L91A0114,旭貿興業有限公司
旭貿興業有限公司,13043571,L91A2001,旭貿興業有限公司
旭銘橡膠興業股份有限公司,55899632,L0001667,旭銘橡膠興業股份有限公司
有化科技股份有限公司,16736724,O1746543,有化科技股份有限公司
有化科技股份有限公司,16736724,O1751697,有化科技股份有限公司三廠
有化科技股份有限公司,16736724,O1748921,有化科技股份有限公司二廠
有化科技股份有限公司,16736724,K7202606,有化科技股份有限公司頭份分公司
有限責任台中縣烏日鄉福興碳酸生產合作社,57197030,A39B9516,有限責任台北市醫療廢棄物清除設備利用合作社
有限責任台中縣烏日鄉福興碳酸生產合作社,57197030,D0200508,有限責任台南第一漁權會漁業生產合作社
有限責任台中縣烏日鄉福興碳酸生產合作社,57197030,A40A0487,有限責任台灣區觀賞植物運銷合作社臺北花木批發市場
有限責任台中縣烏日鄉福興碳酸生產合作社,57197030,Q77A3053,有限責任台灣省嘉南禽畜生產合作社畜牧場
有限責任台中縣烏日鄉福興碳酸生產合作社,57197030,H5395102,有限責任台灣省第一資源回收物運銷合作社
有限責任台中縣烏日鄉福興碳酸生產合作社,57197030,L8695125,有限責任台中縣廢棄物運銷合作社
汐茂材料科技有限公司,53366371,B8800577,汐茂材料科技有限公司
江盈先進材料股份有限公司,54566334,D0302338,江盈先進材料股份有限公司
百達精密化學股份有限公司,70476582,A35B6988,百達精密化學股份有限公司
百達精密化學股份有限公司,70476582,N1501733,百達精密化學股份有限公司
竹泰化學工業股份有限公司,47105379,J5500508,竹泰化學工業股份有限公司
竹新化學股份有限公司,47175607,O1702943,竹新化學股份有限公司
羽翔生技有限公司,24218730,J61A6076,羽翔生技有限公司
至茂企業股份有限公司,23356734,T42A9598,至茂企業股份有限公司屏弍廠
艾杰旭顯示玻璃股份有限公司,70584724,P46A7451,艾杰旭顯示玻璃股份有限公司
艾杰旭顯示玻璃股份有限公司,70584724,P4606327,艾杰旭顯示玻璃股份有限公司斗六一廠
艾杰旭顯示玻璃股份有限公司,70584724,P46A0693,艾杰旭顯示玻璃股份有限公司斗六二廠
艾杰旭顯示玻璃股份有限公司,70584724,R0304944,艾杰旭顯示玻璃股份有限公司台南廠
串昌科技開發股份有限公司,31296133,K7701597,串昌科技開發股份有限公司苗栗廠
亨欣工業股份有限公司,97141006,E5603244,亨欣工業股份有限公司
亨科企業有限公司,28524400,T53A0337,亨科企業有限公司
亨科企業有限公司,28524400,T42A1445,亨科企業有限公司
伯特利企業股份有限公司,54346629,H51A9469,伯特利企業股份有限公司
住華科技股份有限公司,70848177,D0300138,住華科技股份有限公司南科二廠
住華科技股份有限公司,70848177,O1745939,住華科技股份有限公司新竹分公司廠
住華科技股份有限公司,70848177,R9004605,住華科技股份有限公司
住華科技股份有限公司,70848177,R90A0689,住華科技股份有限公司南科一廠
住電國際電子材料股份有限公司,12641521,J5908568,住電國際電子材料股份有限公司
佑華橡膠工業有限公司,23685659,Q7701411,佑華橡膠工業有限公司
利昌電氣工業有限公司,33858118,H4908472,利昌電氣工業有限公司電子工業
利基材料科技股份有限公司,97080129,H4507724,利基材料科技股份有限公司楊梅廠
利基材料科技股份有限公司,97080129,H45A6302,利基材料科技股份有限公司
利強環保科技有限公司,80488340,P4704784,利強環保科技有限公司
利通樹脂股份有限公司,28717722,D9101453,利通樹脂股份有限公司台南廠
宏力生化科技股份有限公司,16759113,J59A3771,宏力生化科技股份有限公司
宏全國際股份有限公司,58176511,B23B0761,宏全國際股份有限公司
宏全國際股份有限公司,58176511,B2302723,宏全國際股份有限公司台中廠
宏全國際股份有限公司,58176511,B9100987,宏全國際股份有限公司-梧棲區物流中心廠房新建工程
宏全國際股份有限公司,58176511,B23C0580,宏全國際股份有公司廠房增建工程
宏全國際股份有限公司,58176511,B9104949,宏全國際股份有限公司中港分公司
宏全國際股份有限公司,58176511,B2313762,宏全國際股份有限公司台中二廠
宏全國際股份有限公司,58176511,B9107226,宏全國際股份有限公司港加段19-1等2筆地號機房新建工程(雜項)
宏全國際股份有限公司,58176511,L91A0897,宏全國際股份有限公司中港分公司
宏全國際股份有限公司,58176511,B9100209,宏全國際股份有限公司無菌飲料二廠
宏全國際股份有限公司,58176511,B9107351,宏全國際股份有限公司無菌三廠
宏忠實業有限公司,66563091,Q7600900,宏忠實業有限公司
宏昌實業廠,13717386,D1002873,宏昌實業廠
宏信橡膠企業有限公司,84616037,N1105839,宏信橡膠企業有限公司
宏星技研材料股份有限公司,53092366,H46B9140,宏星技研材料股份有限公司
宏星技研材料股份有限公司,53092366,H46A5725,宏星技研材料股份有限公司蘆竹廠
宏昱股份有限公司,74702499,R0400549,宏昱股份有限公司
宏英工業有限公司,55869166,L9401887,宏英工業有限公司一廠
宏恩塑膠股份有限公司,86806053,N08B0938,宏恩塑膠股份有限公司-彰濱廠
宏恩塑膠股份有限公司,86806053,N2901184,宏恩塑膠股份有限公司
宏恩塑膠股份有限公司,86806053,N29A1853,宏恩塑膠股份有限公司分廠
宏恩塑膠股份有限公司,86806053,N29A2603,宏恩塑膠股份有限公司二廠
宏湃企業股份有限公司,12981339,O17M3985,宏湃企業股份有限公司新竹廠
宏萊實業股份有限公司,76025023,T5704093,宏萊實業股份有限公司屏南廠
宏進橡膠工業有限公司,23364447,F06A4092,宏進橡膠工業有限公司
宏銘油脂股份有限公司,54773208,Q76A1824,宏銘油脂股份有限公司
宏騏工業股份有限公司,80592548,L0300183,宏騏工業股份有限公司
彤翊有限公司,27788924,M35A0519,彤翊有限公司
彤翊有限公司,27788924,M33A0935,彤翊有限公司南投廠
志森塑膠複合材料有限公司,12749190,B8903797,志森塑膠複合材料有限公司
李長榮化學工業股份有限公司小港廠,39054405,E5600305,李長榮化學工業股份有限公司高雄廠
李長榮化學工業股份有限公司小港廠,39054405,E56A8596,李長榮化學工業股份有限公司
李長榮化學工業股份有限公司小港廠,39054405,S23A0124,李長榮化學工業股份有限公司大社廠
李長榮化學工業股份有限公司小港廠,39054405,E49B0540,李長榮化學工業股份有限公司楠梓分公司楠梓廠
李長榮化學工業股份有限公司小港廠,39054405,S1900676,李長榮化學工業股份有限公司林園廠
李長榮化學工業股份有限公司小港廠,39054405,E5400403,李長榮化學工業股份有限公司高雄碼頭儲運站
李長榮科技股份有限公司,97173920,E5603655,李長榮科技股份有限公司銅箔廠
李長榮科技股份有限公司,97173920,A34A1401,李長榮科技股份有限公司
沛科精密股份有限公司,27683359,D0302365,沛科精密股份有限公司
灶興企業股份有限公司,88708521,S2900198,灶興企業股份有限公司
玖菱科技材料有限公司,53145589,K72A6375,玖菱科技材料有限公司頭份廠
玖菱科技材料有限公司,53145589,K71A2962,玖菱科技材料有限公司
育宗特用材料股份有限公司,86757193,D9201001,育宗特用材料股份有限公司
良欣氣體股份有限公司,25183300,B9800795,良欣氣體股份有限公司
良美壓克力股份有限公司,86621149,D2806393,良美壓克力股份有限公司
芊泰橡膠股份有限公司中港分公司,86554232,L91A2437,芊泰橡膠股份有限公司中港分公司
芊泰橡膠股份有限公司中港分公司,86554232,B9101064,芊泰橡膠股份有限公司中港分公司
見龍化學工業股份有限公司,25110784,S3204579,見龍化學工業股份有限公司永安廠
見龍化學工業股份有限公司,25110784,S32A0193,見龍化學工業股份有限公司吹膜廠
見龍化學工業股份有限公司,25110784,S32A0153,見龍化學工業股份有限公司
見龍化學工業股份有限公司,25110784,A36A1738,見龍化學工業股份有限公司
貝民股份有限公司,20561107,L91A2853,貝民股份有限公司台中港廠
貝民股份有限公司,20561107,O1703020,貝民股份有限公司香山廠
貝里斯商詠翰綠色科技股份有限公司台灣分公司,53663371,F23A4639,貝里斯商詠興有限公司台灣分公司-張聯雄八里廠房工程
邦泰複合材料股份有限公司,52784171,L9403461,邦泰複合材料股份有限公司
亞東工業氣體股份有限公司台中分公司,22522453,B9503291,亞東工業氣體股份有限公司中科園區分公司二廠
亞東工業氣體股份有限公司台中分公司,22522453,S2906010,亞東工業氣體股份有限公司高雄分公司
亞東工業氣體股份有限公司台中分公司,22522453,D32A9989,亞東工業氣體股份有限公司台南廠
亞東工業氣體股份有限公司台中分公司,22522453,H53A6782,亞東工業氣體股份有限公司觀音廠
亞東工業氣體股份有限公司台中分公司,22522453,E54A7726,亞東工業氣體股份有限公司前鎮二廠
亞東工業氣體股份有限公司台中分公司,22522453,E49A5484,亞東工業氣體股份有限公司楠梓分公司
亞東工業氣體股份有限公司台中分公司,22522453,L91A1845,亞東工業氣體股份有限公司台中分公司
亞東工業氣體股份有限公司台中分公司,22522453,E2300675,亞東工業氣體股份有限公司大社廠
亞東工業氣體股份有限公司台中分公司,22522453,H48B1750,亞東工業氣體股份有限公司華亞氣體廠
亞東工業氣體股份有限公司台中分公司,22522453,O17K7155,亞東工業氣體股份有限公司新竹科學園區分公司
亞東工業氣體股份有限公司台中分公司,22522453,E54A2805,亞東工業氣體股份有限公司前鎮廠
亞東工業氣體股份有限公司台中分公司,22522453,K71A8693,亞東工業氣體股份有限公司新竹科學園區分公司竹南廠
亞東工業氣體股份有限公司台中分公司,22522453,B23A2532,亞東工業氣體股份有限公司-中科園區分公司
亞東綠材股份有限公司,54915776,H5395040,亞東綠材股份有限公司觀音廠
亞東綠材股份有限公司,54915776,H53A5576,亞東綠材股份有限公司觀音二廠
亞洲聚合股份有限公司,20747385,S1900596,亞洲聚合股份有限公司林園廠
京和科技股份有限公司,80466562,H42C4989,京和科技股份有限公司
京和科技股份有限公司,80466562,P46A1592,京和科技股份有限公司雲林廠
京和科技股份有限公司,80466562,H42B1611,京和科技股份有限公司
京磊實業有限公司,28596874,E20A4087,京磊實業有限公司
京磊實業有限公司,28596874,E54A0265,京磊實業有限公司
佳大建材工業股份有限公司,72016282,R9000465,佳大建材工業股份有限公司
佳和桂科技股份有限公司,70452890,H45A1956,佳和桂科技股份有限公司幼獅廠
佳和桂科技股份有限公司,70452890,H45B3979,佳和桂科技股份有限公司楊梅廠
佳和桂科技股份有限公司,70452890,H45A5532,佳和桂科技股份有限公司
佳和桂科技股份有限公司,70452890,H43A7924,佳和桂科技股份有限公司中壢廠
佳和桂科技股份有限公司,70452890,H5007027,佳和桂科技股份有限公司烏樹林廠
佳宜科技股份有限公司,22490564,K72A2600,佳宜科技股份有限公司
佳欣樹脂股份有限公司,22068550,M3300419,佳欣樹脂股份有限公司
佳值化學股份有限公司,24532105,H53B0038,佳值化學股份有限公司觀音廠
佳勝科技股份有限公司,12961045,H53A2572,佳勝科技股份有限公司
佳勝科技股份有限公司,12961045,H5308609,佳勝科技股份有限公司觀音廠
佳寶樹脂股份有限公司,74709866,R8800489,佳寶樹脂股份有限公司
來順股份有限公司,84305884,H4702827,來順股份有限公司
典銘實業有限公司,80596066,R10A3374,典銘實業有限公司
協利泡綿有限公司,22244825,F09A3257,協利泡綿有限公司
協呈企業有限公司,86965185,N17A1097,協呈企業有限公司
協呈企業有限公司,86965185,N1703148,協呈企業有限公司
協呈企業有限公司,86965185,N17A1087,協呈企業有限公司
協承昌股份有限公司,16326209,H5380389,協承昌股份有限公司觀音二廠
協承昌股份有限公司,16326209,H5308627,協承昌股份有限公司觀音廠
協承昌股份有限公司,16326209,R14A4619,協承昌股份有限公司永康貳廠
協承昌股份有限公司,16326209,D1401483,協承昌股份有限公司永康參廠
協承昌股份有限公司,16326209,A34A7895,協承昌股份有限公司
味特生物科技股份有限公司,28151176,N21A0261,味特生物科技股份有限公司食品添加物廠
味特生物科技股份有限公司,28151176,N21A1912,味特生物科技股份有限公司 日化廠
味特生物科技股份有限公司,28151176,N21A0984,味特生物科技股份有限公司
味特香料企業有限公司,59108745,N2105315,味特香料企業有限公司
和酉有限公司,54235861,J62A0716,和酉有限公司
和協工程股份有限公司屏南分公司,84447589,A39B4378,和協工程股份有限公司
和協工程股份有限公司屏南分公司,84447589,T5704619,和協工程股份有限公司屏南廠
和家慶塑料有限公司,28941138,L86A3050,和家慶塑料有限公司
和桐化學股份有限公司,12526607,S2201707,和桐化學股份有限公司
和益化學工業股份有限公司高雄分公司,04312878,S1900283,和益化學工業股份有限公司
和益化學工業股份有限公司高雄分公司,04312878,A3906366,和益化學工業股份有限公司
和新化學工業股份有限公司,97105579,A39C0779,和新化學工業股份有限公司
和新化學工業股份有限公司,97105579,H5109919,和新化學工業股份有限公司
和興鴻業有限公司,25068462,H43B0064,和興鴻業有限公司
坤發興業有限公司,53633503,E1903118,坤發興業有限公司
奇奕國際股份有限公司,86534996,H45A4049,奇奕國際股份有限公司
奇美實業股份有限公司,68387705,D28A0616,奇美實業股份有限公司
奇美實業股份有限公司,68387705,R10A1348,奇美實業股份有限公司
奇美實業股份有限公司,68387705,R1002065,奇美實業股份有限公司
奇美實業股份有限公司,68387705,D1003423,奇美實業股份有限公司
奇美實業股份有限公司,68387705,R10A3047,奇美實業股份有限公司旭美廠
奇美實業股份有限公司,68387705,R03A0608,奇美實業股份有限公司樹谷廠
奇翼創新科技股份有限公司,27348736,F18A0074,奇翼創新科技股份有限公司
孟鄉生化科技股份有限公司,52907151,B0500472,孟鄉生化科技股份有限公司二廠
孟鄉生化科技股份有限公司,52907151,B0508503,孟鄉生化科技股份有限公司三廠
宗匯化學工業有限公司,34566429,F0703528,宗匯化學工業有限公司
宜進實業股份有限公司,07669338,R03A2199,宜進實業股份有限公司台南廠
宜進實業股份有限公司,07669338,N1902810,宜進實業股份有限公司彰化二廠
尚合氟素有限公司,86580822,H5103319,尚合氟素有限公司平鎮廠
尚合氟素有限公司,86580822,H51A7562,尚合氟素有限公司二廠
尚亞企業股份有限公司,23573325,R8401520,尚亞企業股份有限公司
岱暉股份有限公司,04884926,S2601743,岱暉股份有限公司
忠匯材料股份有限公司,55843217,H47B3583,忠匯材料股份有限公司
承德油脂股份有限公司,22051761,N15A2996,承德油脂股份有限公司彰濱廠
承德油脂股份有限公司,22051761,F0900429,承德油脂股份有限公司
承德油脂股份有限公司,22051761,F0721937,承德油脂股份有限公司
承德油脂股份有限公司,22051761,P46A9754,承德油脂股份有限公司
旺富工業有限公司,42816414,E1605957,旺富工業有限公司
旺欉鋁業有限公司,52759898,L8803298,旺欉鋁業有限公司
昆盟化學工業股份有限公司,42091410,G3200821,昆盟化學工業股份有限公司
昆豐樹脂材料科技股份有限公司,40608410,G32A0510,昆豐樹脂材料科技股份有限公司
昌桔食品有限公司,80537594,F1307600,昌桔食品有限公司土城廠
明台化工股份有限公司,43651729,H4900985,明台化工股份有限公司
明炫精密化學股份有限公司,28706437,D9200586,明炫精密化學股份有限公司台南廠
明高工程股份有限公司,52207208,M3304417,明高工程股份有限公司南投廠
明高工程股份有限公司,52207208,M3600825,明高工程股份有限公司竹山廠
明創能源股份有限公司,69670383,H50B0706,明創能源股份有限公司(龍潭廠)
明揚特殊氣體有限公司,86426005,J59B2661,明揚特殊氣體有限公司
明揚特殊氣體有限公司,86426005,H43A8615,明揚特殊氣體有限公司
明揚特殊氣體有限公司,86426005,J59B6465,明揚特殊氣體有限公司新竹廠
東碱股份有限公司,11384405,A35C7577,東碱股份有限公司
東碱股份有限公司,11384405,N1603036,東碱股份有限公司彰化廠
東碱股份有限公司,11384405,G3200527,東碱股份有限公司蘇澳總廠
東利達股份有限公司,84670550,H4641258,東利達股份有限公司蘆竹廠
東邑精密陶瓷股份有限公司,54106016,H46B0603,東邑精密陶瓷股份有限公司
東亞合成樹脂股份有限公司,72056278,R1401488,東亞合成樹脂股份有限公司
東和鋼鐵企業股份有限公司苗栗分公司,75280209,K8100129,東和鋼鐵企業股份有限公司苗栗廠
東和鋼鐵企業股份有限公司苗栗分公司,75280209,H53A0675,東和鋼鐵企業股份有限公司桃園廠
東和鋼鐵企業股份有限公司苗栗分公司,75280209,E5600369,東和鋼鐵企業股份有限公司高雄廠
東昇塑膠有限公司,70608599,N2907355,東昇塑膠有限公司
東展化工股份有限公司,22703779,R9701154,東展化工股份有限公司
東展興業股份有限公司,22956176,R0500400,東展興業股份有限公司
東皋企業股份有限公司,74714615,D8803761,東皋企業股份有限公司
東琳興業股份有限公司,28924341,M33A2119,東琳興業股份有限公司
東福塑膠工業股份有限公司,91818564,T4400416,東福塑膠工業股份有限公司
東澤科技股份有限公司,59369522,T42B1492,東澤科技股份有限公司
東燦科技股份有限公司,29064349,H46A2741,東燦科技股份有限公司
東聯化學股份有限公司,14057995,A3504022,東聯化學股份有限公司
東聯化學股份有限公司,14057995,S1900578,東聯化學股份有限公司高雄林園廠
東聲企業股份有限公司,81254762,E5600378,東聲企業股份有限公司
東豐塑膠企業行,07869624,S1503980,東豐塑膠企業行
東豐製煉油漆股份有限公司,55627766,L9301891,東豐製煉油漆股份有限公司
松江實業股份有限公司,11327209,F1001041,松江實業股份有限公司淡水廠
松島企業股份有限公司,61938893,M3302959,松島企業股份有限公司
松益化工股份有限公司,33154201,F0901159,松益化工股份有限公司
松華實業股份有限公司台中分公司,04379292,H5100292,松華實業股份有限公司平鎮廠
松華實業股份有限公司台中分公司,04379292,A39B5198,松華實業股份有限公司
林園先進材料科技股份有限公司,42818882,E1902497,林園先進材料科技股份有限公司
欣可化工股份有限公司,72198121,R9700344,欣可化工股份有限公司官田廠
欣台化工有限公司,15894766,H53A2899,欣台化工有限公司
欣全實業股份有限公司,12107371,L0300165,欣全實業股份有限公司台中廠
欣全實業股份有限公司,12107371,E2902268,欣全實業股份有限公司高雄一廠
欣岱實業股份有限公司,69774583,D9200086,欣岱實業股份有限公司柳營廠
欣岱實業股份有限公司,69774583,R9701047,欣岱實業股份有限公司
欣岱實業股份有限公司,69774583,D9203087,欣岱實業股份有限公司倉庫新建工程
欣冠興業有限公司,25024660,Q74A0094,欣冠興業有限公司
欣峰化學股份有限公司,88651837,S2907080,欣峰化學股份有限公司
欣偉科技股份有限公司,70771944,H47A0611,欣偉科技股份有限公司二廠
欣偉科技股份有限公司,70771944,H4707715,欣偉科技股份有限公司大園廠
欣偉科技股份有限公司,70771944,H47A9475,欣偉科技股份有限公司
欣偉科技股份有限公司,70771944,H47A5512,欣偉科技股份有限公司三廠
欣陸興業有限公司,82106375,S2603489,欣陸興業有限公司
泓達化工股份有限公司,23418128,S2600559,泓達化工股份有限公司
泓達化工股份有限公司,23418128,T5700264,泓達化工股份有限公司屏南廠
泓達化工股份有限公司,23418128,E2602441,泓達化工股份有限公司燕巢廠-土壤及地下水污染控制場址
泓達化工股份有限公司,23418128,S2603498,泓達化工股份有限公司燕巢廠
肯美特材料科技股份有限公司,28661229,M33A3424,肯美特材料科技股份有限公司
金水化學有限公司,53176105,D0400473,金水化學有限公司
金台灣企業股份有限公司,89247293,D32A4711,金台灣企業股份有限公司
金再昇股份有限公司,16511909,H5308734,金再昇股份有限公司
金佑發企業股份有限公司,80476843,B0300936,金佑發企業股份有限公司
金佑發企業股份有限公司,80476843,B0300954,金佑發企業股份有限公司
金良有限公司,22589453,Q7600973,金良有限公司
金典油炭科技股份有限公司,28077296,S16A1212,金典油炭科技股份有限公司
金益化學工廠有限公司,01884009,F1301322,金益化學工廠有限公司
金偉元塑膠工業股份有限公司,12849450,N29A0261,金偉元塑膠工業股份有限公司
金匯科技股份有限公司,69759823,H53B2331,金匯科技股份有限公司
金銳盛科技股份有限公司,80285274,H43C5655,金銳盛科技股份有限公司
金優環境科技有限公司,58407718,N07B1298,金優環境科技有限公司
長川化工股份有限公司,83449336,S2201716,長川化工股份有限公司
長日泰企業社,25731329,E1606436,長日泰企業社
長泓膠業股份有限公司,89587362,N08B1184,長泓膠業股份有限公司三廠
長泓膠業股份有限公司,89587362,N08A4151,長泓膠業股份有限公司二廠
長泓膠業股份有限公司,89587362,N0805876,長泓膠業股份有限公司
長春人造樹脂廠股份有限公司麥寮廠,11384708,S2201092,長春人造樹脂廠股份有限公司高雄廠
長春人造樹脂廠股份有限公司麥寮廠,11384708,S2015916,長春人造樹脂廠股份有限公司大發二廠
長春人造樹脂廠股份有限公司麥寮廠,11384708,S2005081,長春人造樹脂廠股份有限公司大發廠
長春人造樹脂廠股份有限公司麥寮廠,11384708,P5805271,長春人造樹脂廠股份有限公司  麥寮廠
長春人造樹脂廠股份有限公司麥寮廠,11384708,J5901658,長春人造樹脂廠股份有限公司新竹廠
長春人造樹脂廠股份有限公司麥寮廠,11384708,E2204267,長春人造樹脂廠股份有限公司高雄二廠
長春人造樹脂廠股份有限公司麥寮廠,11384708,N16A1755,長春人造樹脂廠股份有限公司彰濱廠
