stock_code,year,total_operating_revenue,total_operating_costs,total_operating_expenses,net_operating_income,profit_or_loss,total_comprehensive_income,total_assets
4919,2019,10367269,6239380,3543568,584321,558459,533073,11156229
4923,2019,648194,518846,113061,16287,13290,13290,573005
4925,2019,821812,299453,574654,-52295,19475,18799,1643874
4927,2019,10387249,8417242,1129218,840789,830650,1261538,11808892
4930,2019,11067863,9249049,1550073,268741,321003,176906,13334366
4934,2019,2328813,2448428,209949,-329564,-484003,-539651,4170216
4935,2019,5286248,4368503,586849,330896,344564,214372,9828558
4938,2019,1366287326,1321181968,28199092,16906266,18284108,14261046,570519793
4942,2019,7622723,5883747,826124,912852,648384,454537,9803217
4943,2019,5124518,3472594,1102393,549531,391668,217923,10255225
4949,2019,2280002,1762036,448174,69792,62056,56436,1305484
4951,2019,321624,102548,167844,51232,42976,41994,635948
4952,2019,2634421,1750819,660627,222975,223584,205169,2712932
4956,2019,1191440,1072021,243716,-126131,-126879,-127511,2679910
4958,2019,120067508,92845499,12421201,14800808,12401617,9089113,139881335
4960,2019,14896250,14326772,1019644,-450166,-760446,-1127786,14213507
4961,2019,9166293,7340561,1472391,353341,308456,289807,5921421
4967,2019,6905321,6534672,348316,22333,7732,6488,2485422
4968,2019,2749555,1764877,741444,243234,190737,189955,2383293
4976,2019,1241395,1199780,160796,-119181,-92998,-93156,2317744
4977,2019,2534015,1926984,266740,324359,248304,180716,2960640
4980,2019,486644,317923,274789,-106068,-63906,-64113,801664
4981,2019,296146,228317,54827,13002,7336,7336,340910
4985,2019,1174723,903957,190323,80443,339348,302489,2059876
4989,2019,2984117,2805701,125771,52645,34113,19397,2550129
4994,2019,3711839,1850419,1244782,616638,495834,489512,2195245
4999,2019,2247357,1613988,325587,307782,207093,160115,3852289
5007,2019,6549045,5142275,413664,993106,833548,816608,7848306
5203,2019,1454646,187971,1008098,258577,379945,332763,5494711
5215,2019,2103934,1504555,255421,344509,233237,205617,2625438
5216,2019,217557,162193,73067,-17703,-18992,-19936,244600
5219,2019,186576,153975,41344,-8743,-10118,-9822,301344
5222,2019,569727,258746,128986,181995,140816,137807,862199
5225,2019,10530374,9039923,1132566,357885,308155,243673,5305483
5228,2019,428903,352134,94589,-17820,-22066,-22479,1202603
5233,2019,209206,232333,133332,-156459,-143465,-104462,3435144
5234,2019,4530841,2957915,820488,752438,650421,650419,4078404
5240,2019,537923,308754,281906,-52737,-57554,-52787,499439
5243,2019,10102252,8440721,1008069,653462,499593,328484,8958450
5244,2019,746097,428532,182965,134600,127216,102658,1281913
5246,2019,507210,342104,169439,-4333,-3530,-5527,489440
5248,2019,410894,320342,49572,40980,34555,34555,605021
5254,2019,580856,423096,129946,27814,25683,23447,640699
5258,2019,3576588,2599809,986288,-9509,44685,31910,3483048
5260,2019,42121,38757,52334,-48970,-50413,-50488,91889
5262,2019,1259701,1172926,156389,-69614,29107,31461,656324
5267,2019,390300,283016,44356,62928,50894,49768,764957
5268,2019,2973797,2827963,110923,34911,6700,6700,2666022
5269,2019,3746124,1881155,695778,1169191,965207,973624,3451089
5271,2019,721620,495668,203573,22379,5332,416,892930
5277,2019,607650,522749,133106,-48205,-55888,-55822,1103467
5283,2019,5786439,3693626,1147152,946242,774334,775725,5520771
5284,2019,1437581,991453,310478,135650,90678,182509,3319676
5285,2019,4458146,3749499,443817,264830,218215,168003,5055290
5286,2019,523930,218334,253404,52192,44051,45100,362971
5288,2019,5235312,4311324,275581,648420,625397,513361,4738768
5292,2019,1058949,874177,109146,75626,67106,63679,1296630
5295,2019,393387,462410,69633,-138656,-154227,-153069,534601
5297,2019,301094,167755,121708,11631,14057,14128,394818
5298,2019,280437,217292,152297,-89152,-75043,-81707,1018416
5305,2019,11107856,8613206,2154547,341553,935967,476012,21483534
5346,2019,35984274,32934090,5512696,-1988180,-4368295,-4960017,86541644
5387,2019,500046,439376,166276,-105606,25814,19651,349357
5388,2019,31797130,26718092,4092136,986902,1034567,924612,26177080
5434,2019,31700516,27781703,2073742,1845363,1716953,1908909,19639504
5469,2019,43142275,35429235,4176256,3536784,3231997,6643008,70517445
5471,2019,3234503,1945279,927017,362207,341522,396991,3636826
5484,2019,285642,237545,177420,-129323,-101270,-99292,743685
5515,2019,6331757,5781552,377048,173157,179564,234946,8543429
5519,2019,4394621,3594936,263686,535999,489267,489503,8600116
5521,2019,4282904,4110115,165845,6944,-20759,59381,9517304
5522,2019,20672958,14739339,1748292,4197427,3139332,3064346,86951215
5525,2019,2588275,1829105,330665,428505,392438,393375,12249650
5531,2019,7803579,4862801,1390353,1550425,703369,459506,33801884
5533,2019,1631542,1152499,308782,170261,94338,95027,14983091
5534,2019,9617999,5909860,543753,3163333,3172103,3165782,30354573
5538,2019,8807059,7585139,567621,654299,467504,331890,7329398
5541,2019,91663,78473,26017,-12827,-10496,-10413,806791
5546,2019,6122936,5218643,249098,655195,463081,378259,5209464
5547,2019,571588,482834,57471,31283,27404,29031,724861
5607,2019,2273598,879628,402770,991200,710708,734388,13404031
5608,2019,3804396,3435074,235126,134196,-473227,-650549,24362087
5706,2019,2974759,2555323,242368,186626,200740,172678,2498528
5827,2019,,,,,270819,,142182032
5828,2019,40934355,26708919,9038408,5187028,4299797,8503118,108977777
5830,2019,,,,,748626,,169865083
5831,2019,436105042,413225905,15824493,7054644,9246735,38364546,2978252737
5833,2019,,,,,490547,0,32361516
5834,2019,5508352,4083815,1195537,229000,181466,352638,17413155
5835,2019,,,,,22486414,,2973496354
5836,2019,,,,,20637284,,3029830992
5838,2019,,,,,15169050,0,2658869512
5839,2019,3399832,0,1493121,1906711,2244313,2309151,45498190
5840,2019,,,,,2221606,,225838619
5841,2019,,,,,30901705,,4227170770
5842,2019,,,,,2625352,,260601239
5843,2019,,,,,24644876,,3334292932
5844,2019,,,,,19034771,,3116961713
5846,2019,928939094,859448121,30691802,38799171,38293071,222300511,7085623506
5847,2019,,,,,19659364,,2481010580
5848,2019,,,,,11818503,,1931947031
5849,2019,,,,,10290987,,1695816123
5850,2019,,,,,1198760,,260733769
5852,2019,,,,,10046230,,1339682024
5854,2019,,,,,16004907,,3505833366
5857,2019,,,,,10148462,,3002545150
5858,2019,,,,,11157686,,5124569162
5859,2019,97613998,92475025,2312290,2826683,2016379,9291999,511585309
5862,2019,,,,,891449,0,255702104
5863,2019,,,,,209448,,92589496
5865,2019,805799054,757495898,20360882,27942274,27610904,136883378,4857321889
5866,2019,710926,,693651,17275,160258,139938,17892110
5867,2019,724084,,648475,75609,93338,113323,5035764
5868,2019,,,23026174,,8804209,27432978,5509305367
5870,2019,,,,,12559333,,808959046
5871,2019,59132232,23488052,15336907,20761677,16097559,14914300,497337859
5872,2019,,,,,3844763,0,723885335
5873,2019,139670973,133429516,4137283,2104174,2505021,17765869,1176415916
5874,2019,624718880,564390217,22175942,38152721,33860500,202864314,4851922998
5875,2019,,,,,389288,0,420622782
5876,2019,,,,,19724479,,2075556734
5880,2019,,,25786246,,17612416,23953155,3739488557
5901,2019,2577763,911165,1248305,418293,300819,301487,13299535
5906,2019,1911238,806584,1039523,64777,-24472,-15311,1303936
5907,2019,6642331,1756194,3599460,1286677,603637,231775,26218733
6005,2019,7796951,,5803705,1993246,2829234,3776447,133170413
6008,2019,18972468,,16522797,2449671,6073549,10631133,335112462
6024,2019,1919015,,1741353,177662,599676,579900,41160910
6025,2019,62112253,63732900,938487,-2559134,-2239815,677874,406792571
6027,2019,161883,,202776,-40893,-31172,54760,1935920
6028,2019,2338756,1976241,252660,109855,86086,86086,951912
6108,2019,7917468,6783394,761789,372285,354752,229706,9600458
6112,2019,12306999,11056110,783600,467289,414831,414831,7873279
6115,2019,6540704,5307349,542649,690706,573536,475384,8042675
6116,2019,16337046,14467715,1735725,133511,781079,775862,47903368
6117,2019,2061734,1683013,518237,-139516,-159456,-188138,2746342
6120,2019,15851885,15071649,1197663,-417427,-190141,-517608,19896247
6128,2019,6294771,4059800,1765736,469235,352096,282916,6981935
6131,2019,-5741,5725,38427,-49893,-60865,-60040,128870
6133,2019,1145115,925076,223446,-3407,22143,-31474,1854787
6136,2019,852656,726084,156378,-29806,80146,156113,2740012
6139,2019,16591857,15499450,752537,339870,681997,430333,28035252
6141,2019,3046243,2520908,306553,218782,545557,436045,3921264
6142,2019,3393006,3167173,607264,-381431,-339135,-365682,4749935
6152,2019,4535742,3876068,676164,-16490,12868,-26802,3621350
6153,2019,17028640,14444200,1843614,740826,411057,427560,31226696
6155,2019,649900,486587,115229,48084,80341,111049,2159905
6164,2019,909011,674251,307201,-72441,-59524,-94361,1823284
6165,2019,2265,2074,27314,-27123,-27007,-28914,422628
6166,2019,10497070,6208198,3521605,767190,443747,395339,8429522
6168,2019,2163869,1759938,358511,45420,14621,55250,3591436
6172,2019,539620,531266,11499,-3145,9514,9514,675415
6176,2019,56120587,45959383,3069344,7296680,5869843,4893584,50538855
6177,2019,6627484,4854416,646326,1126742,908733,893441,22615347
6183,2019,1725468,1063529,309567,350709,293282,287643,2884234
6184,2019,2007085,1037933,354287,614865,502312,482645,8003245
6189,2019,22824272,21019423,969707,835142,539482,526359,10023537
6191,2019,21845651,18757254,2035071,1053326,854404,1814046,30636014
6192,2019,6257649,4450489,896563,910597,717635,655567,7802171
6196,2019,24182681,21615702,1747641,819338,669120,630265,19652878
6197,2019,3609423,2773961,617504,217958,262517,245398,4284758
6201,2019,3235177,2556961,400844,277372,239549,216764,3212765
6202,2019,4584105,2348390,1266731,986738,922313,923546,5373668
6205,2019,1176905,831026,258916,86963,112323,186938,2257313
6206,2019,5330472,3461216,959279,909977,722285,711226,5749792
6209,2019,3391609,3194166,404756,-207313,-110169,-199228,4383284
6213,2019,23791315,19011743,1676043,3103529,2463300,2084796,23480348
6214,2019,22051023,16501731,4942275,607017,1811303,1563729,21586554
6215,2019,1542260,1160313,329739,52208,48494,63618,2139052
6216,2019,921333,464279,275739,181315,151577,150536,1708363
6224,2019,1655491,840145,408886,406460,368067,336699,2971380
6225,2019,12330,10218,15534,-13422,-8722,-8722,17267
6226,2019,1023540,711448,333177,-21085,144794,124178,2178162
6230,2019,8586172,6727977,884414,973781,701534,626576,7266975
6235,2019,2187850,2031771,594695,-438616,-504037,-538873,3871137
6239,2019,66525144,53848249,3964655,8712240,6879292,6522019,107145981
6243,2019,559933,438581,182987,-61635,-65253,-65005,866708
6251,2019,13717231,11958171,1233303,525757,155306,-19379,13518928
6257,2019,10046619,7007157,967458,2072004,1563561,1634742,24753063
6269,2019,26033230,20088225,2147892,3797113,3153203,2933858,34453687
6271,2019,7430654,5830910,687867,911877,741956,720186,12422791
6272,2019,2414790,1936587,528033,-48761,-27599,-74768,2509579
6277,2019,5032719,1994258,2262127,776334,726620,704688,6655965
6278,2019,37906373,33176648,2138804,2590921,2029578,1535842,33166414
6281,2019,17525668,14248983,2716685,560000,440581,441850,7626920
6282,2019,20583559,17617915,2878432,87212,1643040,1578861,22398175
6283,2019,1228691,982362,219145,27184,26668,-19697,2535634
6285,2019,62239582,55149651,5494632,1595299,1461173,1485220,34436727
6288,2019,4301775,3460591,585797,255387,206267,162230,4915293
6289,2019,114295,240746,42774,-169225,-122674,-126779,308274
6403,2019,94828,78661,43077,-26910,-26142,-27313,251687
6405,2019,597237,484961,115061,-2785,403,403,2513086
6407,2019,4463330,3550572,419360,493398,306020,268604,5100401
6409,2019,12936382,9151380,1227899,2557103,2131032,1972035,10340272
6412,2019,34415370,28780982,3434219,2200169,1717890,1558891,21773024
6414,2019,81506216,62753571,15375298,3377347,3026308,1988701,89018760
6415,2019,10777781,5662486,2799118,2333169,2325882,1859449,16638947
6416,2019,4431795,3517394,486218,428183,327400,306031,4170288
6423,2019,133462,1271,107304,24887,19929,19682,287599
6426,2019,617017,293890,198068,125059,93678,91830,1613102
6428,2019,76716,44697,59018,-26999,-25398,-25398,178377
6431,2019,425251,413289,55558,-43596,-27547,-46318,555404
6434,2019,1545548,1389628,77228,78692,42587,42521,4960986
6438,2019,2967728,2211761,698926,57041,67813,35973,3588995
6442,2019,2424158,2076513,367130,-19485,-19278,-64442,2989082
6443,2019,4440874,4221641,315661,-96424,-200415,-199882,7851182
6449,2019,2002841,1540718,254072,208051,139071,71380,3654113
6451,2019,5744804,4358305,763201,623298,629285,279147,11448836
6452,2019,5087793,3009513,742029,1336251,904277,658978,10363263
6456,2019,119723967,109112920,7903952,2707095,3385400,2406416,75695604
6464,2019,3086340,1687610,570827,827903,697294,755160,19904817
6468,2019,822135,687817,134184,134,-11628,-13153,746220
6473,2019,141368,106990,86488,-52110,-65833,-71347,113543
6474,2019,3252966,2735889,395595,121482,111956,102295,2376107
6475,2019,157699,214151,72165,-151730,-135355,-136407,204782
6477,2019,1565568,1203556,90784,271228,208704,175750,4472709
6479,2019,30439,37154,84567,-91282,-86130,-86141,298867
6483,2019,0,0,38939,-38939,-37651,-37651,93861
6484,2019,15059,17546,48148,-50635,-51816,-51392,88446
6491,2019,3355133,1862103,900916,592114,475492,470935,5309705
6493,2019,266574,169701,72920,24465,37990,37769,469866
6495,2019,876583,753632,363220,-240269,-274170,-318558,2270475
6498,2019,391178,304243,59767,27168,22842,15640,502485
6504,2019,6546829,5309526,516814,720489,526005,402562,9537085
6505,2019,646022809,598303798,10933355,36785656,36748173,38062873,398031793
6515,2019,2804335,1562545,553416,688374,557038,546618,2316445
6517,2019,416145,326321,86842,2982,6110,919,376428
6518,2019,763766,687628,33311,42827,31379,27823,1106933
6525,2019,3463053,2378558,289549,794946,664986,581377,4709771
6531,2019,3462645,2937901,604117,-79373,-395065,-396416,3177025
6533,2019,494851,820,475452,18579,16023,15004,1389912
6534,2019,840680,143559,439288,257833,190465,185971,2791191
6536,2019,103059,33058,75949,-5948,-8577,-7096,120776
6539,2019,1930451,953258,814086,163107,99327,94561,1978062
6541,2019,0,0,2328156,-2328156,-2274226,-2299633,3572993
6543,2019,675711,523064,103182,49465,36443,31020,679013
6545,2019,126069,90298,70422,-34651,-34090,-34090,160659
6546,2019,2185541,1904904,151970,128667,90117,85615,1727952
6549,2019,61720,20285,48123,-6688,-5083,-5083,159870
6550,2019,,,795220,-795220,-829758,-918756,4106217
6552,2019,3017155,2144212,228922,644021,524347,572558,3805521
6555,2019,568344,504813,166513,-102982,-87144,-122184,3242263
6558,2019,2006728,1540438,254672,211618,161663,129827,2469732
6559,2019,91302,78730,54015,-41443,-40921,-41330,314233
6562,2019,479559,371820,345914,-238175,-255406,-252846,2692058
6563,2019,133818,107840,84716,-58738,-59841,-60400,214002
6564,2019,1944,1175,72635,-71866,-56645,-56645,329376
6565,2019,140908,67989,109021,-36102,-32489,-31889,214590
6566,2019,75134,136403,143773,-205042,-289739,-289966,316271
6572,2019,71179,51294,196283,-176398,-184989,-193455,937903
6573,2019,1757464,1637605,278447,-158588,-131622,-183394,3212334
6575,2019,,,223652,-223652,-223475,-223546,325801
6579,2019,6148380,4084458,1343963,719959,668245,645551,9677943
6580,2019,3156,1653,224749,-223246,-220828,-221016,489337
6581,2019,1650701,916669,212460,521572,398825,399682,4537883
6582,2019,3271203,2348610,297803,624790,525375,611488,4120492
6583,2019,198816,141301,40227,17288,14096,13741,358110
6584,2019,1726886,1471112,252847,2927,40410,41036,3317242
6585,2019,2106291,1706130,336504,63657,42211,35252,4188422
6586,2019,297,119,369341,-369163,-358372,-360188,2425196
6587,2019,133556,67224,35498,30834,16960,5175,405496
6591,2019,1184812,870881,176664,137267,89248,55893,1761676
6592,2019,12116446,3957378,5148536,3010532,2375748,2310191,133345675
6595,2019,10547,1262,39267,-29982,-26912,-32028,433704
6597,2019,406577,339546,52078,14953,10370,10370,587916
6598,2019,104694,51725,328042,-275073,-280073,-299689,719007
6599,2019,800114,585291,179506,35317,25778,21964,697060
6605,2019,15589958,11627088,2744218,1218652,614051,570259,32454311
6606,2019,732485,474631,173389,84465,73994,124814,2611195
6610,2019,9664,7307,116297,-113940,-111524,-111524,429102
6611,2019,54198,54141,61716,-61659,-69507,-69507,58175
6614,2019,2365617,1916245,307304,142068,129928,132438,2016147
6617,2019,248,14,129057,-128823,-115319,-120509,774719
6618,2019,78244,90046,110759,-122561,-128424,-130304,429438
6620,2019,84070,15356,273654,-204940,-177739,-182780,876461
6621,2019,154276,80526,101552,-27802,-25045,-31984,456142
6622,2019,203182,140971,51836,10375,27240,23514,894123
6623,2019,78614,41007,50783,-13176,-6177,-6810,212877
6625,2019,1217045,1028006,183166,5873,5788,-574,1139795
6626,2019,1052574,553885,592199,-93510,-121975,-129769,883141
6633,2019,13860,9384,121133,-116657,-115334,-115611,142855
6634,2019,,,76842,-76842,-76225,-76225,420778
6635,2019,1140012,918635,140974,80403,60787,62500,926159
6637,2019,505276,277566,100963,126747,99794,97557,602885
6638,2019,7660870,5824109,809532,1027229,732124,643606,4674551
6639,2019,207347,146507,39328,21512,10093,7922,632491
6641,2019,1992051,1220958,530561,240532,227154,182067,1869081
6645,2019,270560,218924,91992,-40356,-31873,-31873,503649
6647,2019,7966587,1923667,3302334,2935424,2317024,2322617,86493951
6648,2019,298801,233230,44983,20588,17261,16718,862453
6650,2019,107933,30950,51221,21142,16225,16225,247183
6652,2019,,,113989,-113989,-107255,-115952,392403
6655,2019,2575521,1318711,943832,312978,155910,164516,5594489
6657,2019,6251,2382,157107,-153238,-149773,-149773,813607
6658,2019,927182,668088,202928,56166,34945,29037,1339594
6659,2019,770037,569709,350655,-150327,-176147,-196532,2514462
6660,2019,559952,401775,98732,58858,9865,7832,924957
6663,2019,22457,37371,76792,-91706,-93201,-94367,241689
6665,2019,1964615,1269258,316813,378544,286220,271011,1838539
6666,2019,1445695,465906,452553,527236,497740,452257,2195479
6668,2019,1392749,854857,374787,163105,120162,98995,3578930
6669,2019,163600423,152251871,3188474,8160078,6169254,6048460,48147226
6670,2019,17200853,12796704,1618346,2785803,2265689,2101952,11820742
6671,2019,1895403,1196188,493469,205746,187793,159687,2208817
6672,2019,5453285,3919081,912365,621839,471742,390032,4218226
6673,2019,150749,164627,60795,-74673,-92140,-92177,512045
6674,2019,2832098,2452704,378631,763,10514,10017,2632528
6676,2019,234480,139228,309292,-214040,-226295,-226295,1617987
6677,2019,877931,558657,274032,45242,21778,21778,1909826
6682,2019,552067,657572,144789,-276632,-291763,-295699,1249314
6688,2019,257465,185997,64489,6979,3330,3330,413895
6689,2019,6763923,6210674,396632,156617,137393,118577,3286675
6691,2019,5172442,4255541,209139,707762,530397,509550,4801467
6692,2019,1765265,1458399,157224,149642,111821,111821,1202743
6693,2019,750593,595585,141590,13418,13407,13673,651659
6694,2019,12749,101102,64603,-152956,-159026,-159026,1051895
6695,2019,886890,561890,400339,-75339,-79931,-77860,690957
6696,2019,,,238221,-238221,-235256,-235859,248722
6698,2019,854165,472825,143689,237651,220600,205334,1807746
6699,2019,82449,50233,100182,-68035,-61662,-62791,250051
6704,2019,176675,55892,204011,-83228,-77842,-77842,1058791
6705,2019,368234,244705,100507,23022,15892,15892,547221
6706,2019,3717808,2599523,698442,417680,316341,323159,4046531
6707,2019,6611299,6360124,201506,49669,19472,16287,2966637
6708,2019,223021,91061,119588,12372,7544,6906,367540
6709,2019,,,98844,-98844,-91615,-91615,279219
6713,2019,146873,219060,77200,-149387,-158353,-158353,659715
6715,2019,2245138,1704549,281786,258803,156114,149992,2150684
6717,2019,443494,426324,77248,-60078,-39883,-70757,439634
6719,2019,2815435,1901552,832850,81033,71923,71923,2365166
6720,2019,169016,113585,55073,358,8581,2877,221354
6721,2019,1876118,1774166,40172,61780,58181,58181,666848
6722,2019,3063931,2417273,664618,-17960,-18407,-43752,3088748
6723,2019,984782,842459,83229,59094,45168,43742,803286
6724,2019,36203,9906,153448,-127151,-142372,-148525,255613
6725,2019,3200150,3277520,70944,-148314,-118619,-121665,1475755
6726,2019,308290,261070,41304,5916,-1589,-1715,655520
6729,2019,86714,37037,61784,-12107,-9770,-9770,355633
6730,2019,406531,189046,105156,112329,89161,89073,587455
6731,2019,669002,341351,293195,34456,23004,-6881,971295
6734,2019,30032,21003,118066,-109037,-104654,-104787,179350
6735,2019,218186,47664,91303,79219,68382,68146,568219
6736,2019,92147,62090,46760,-16703,-30974,-30974,112348
6737,2019,3450910,2675383,426359,349168,231585,214412,2304032
6738,2019,77374,65292,130666,-118584,-116505,-118384,125200
6739,2019,186368,90624,121518,-25774,-24063,-25335,303721
6742,2019,522148,444870,67724,9554,4619,3540,959322
6743,2019,2327439,1745879,448695,132865,97619,13591,3407314
6744,2019,174328,102080,52150,20098,17358,17358,267324
6746,2019,143855,65594,64519,13742,19734,19734,272604
6748,2019,7320,2509,71535,-66724,-61187,-62763,148462
6750,2019,1300521,1081969,133107,85445,37678,31348,1330511
6753,2019,1092713,874930,64475,153308,108316,103360,2891093
6754,2019,4220757,3237311,650971,332475,205681,166828,3986700
6755,2019,2204810,1771373,318660,114777,90736,65825,1858500
6756,2019,1585688,763868,541633,280187,242819,239547,1253307
6757,2019,9513321,7788347,637658,1087316,808718,795765,13337093
6758,2019,431000,105133,253463,72404,56562,55698,543654
6760,2019,257976,160747,50608,46621,29532,29532,283162
6761,2019,1295917,918893,277835,99189,76157,74343,1002117
6763,2019,843612,509520,166992,167100,134971,134971,2733535
6764,2019,1018336,532436,272793,213107,172633,172633,1130663
6768,2019,17208037,13502975,2096001,1609061,1048586,891565,17860100
6770,2019,35897121,32896453,5272132,-2098779,-2643184,-2754403,73379654
6771,2019,495819,237969,82959,174891,137507,137507,1313481
6772,2019,,,33036,-33036,-34218,-34262,283668
6775,2019,2859045,2428572,236986,193487,156903,154510,2147994
6776,2019,13502936,12882579,495480,124877,125555,155792,4726360
6778,2019,394,123,70606,-70335,-63378,-63632,219118
6779,2019,1865652,1500771,282304,82577,57280,47478,1895160
6780,2019,474427,50907,386591,36929,30145,30346,273783
6781,2019,4859351,3548355,589051,721945,607487,508073,4764343
6784,2019,232183,184983,34621,12579,8801,9794,283520
6785,2019,0,,61389,-61389,-67970,-67970,195965
6786,2019,11152,473,40239,-29560,-26665,-26665,125768
6787,2019,8213,53426,19099,-64312,-65087,-65087,159237
6788,2019,694813,339805,185016,169992,137267,133133,887038
6789,2019,3395724,2248382,479183,718692,613841,613841,6322477
6790,2019,10548751,8188114,1582159,778478,481153,390401,8006589
6791,2019,433497,249792,129735,53970,36272,36043,504088
6792,2019,1111293,671276,253642,186375,159574,157479,1442297
6793,2019,5851,1698,36632,-32479,-38372,-38372,402688
6794,2019,15737,3254,113551,-101068,-100939,-100939,356174
6797,2019,113960,89303,70219,-45562,-36600,-36600,234864
6799,2019,400631,258211,104522,37898,40153,38985,356869
6804,2019,2083908,1907509,100771,75628,53859,53994,1753698
6805,2019,865259,691469,156876,16914,21713,15045,1104363
6806,2019,443480,366659,57430,19391,26741,26353,2360421
6808,2019,18177,10253,44229,-36305,-36316,-36316,506176
6811,2019,4763701,4279532,339758,144411,106508,102919,2889320
6812,2019,431631,171398,127825,132408,124564,124472,700363
6813,2019,119307,108872,41529,-31094,-31899,-31908,111047
6814,2019,152889,52730,102795,-2636,-6989,-6731,556125
6815,2019,268352,133585,78466,56301,44183,44229,470118
6816,2019,132775,96772,22652,13351,10613,10613,157705
6817,2019,364895,261470,111679,-8254,-9358,-9737,614156
6818,2019,928402,646780,284878,-3256,25145,22159,842946
6819,2019,136475,89876,76350,-29751,-28585,-28776,228957
6820,2019,843751,678636,137670,27445,12796,6922,794860
6821,2019,545072,391256,124789,29027,36786,29101,921894
6823,2019,358457,231184,76135,51138,40340,40340,279763
6825,2019,186996,93804,87354,5838,3099,3128,106290
6826,2019,5910015,5231666,311279,367070,289286,283731,5009485
7419,2019,100347,85851,37622,-23126,-18824,-18824,511434
7427,2019,88,87,30458,-30457,-29875,-29875,85675
7443,2019,574465,494409,77328,2728,-1508,-1516,657225
7452,2019,195849,70486,115946,9417,7287,7442,163837
7507,2019,283610,201833,55441,16422,3445,12049,1233217
7516,2019,214141,206954,109719,-142844,-159125,-159933,363174
7547,2019,153008,78727,54359,19922,17785,17361,396165
7551,2019,190503,113222,61933,15348,16775,16775,162240
7555,2019,140644,79622,58458,2564,3858,3858,276991
7558,2019,265831,160354,98954,6523,8392,8392,304931
7561,2019,181932,100657,74426,6849,13722,13413,499739
7566,2019,149869,64366,91407,1981,-773,-773,1578949
7595,2019,65277,43198,52726,-30647,-35107,-35080,172227
8011,2019,1512335,1337388,252077,-77130,-125722,-126899,6907918
8015,2019,120129,74665,49077,-3613,14477,12893,369730
8016,2019,13802738,9417393,2308582,2086426,1938157,2132766,10760904
8021,2019,3006253,2147058,579421,307102,203007,76422,5995934
8022,2019,375228,15940,339965,19323,22612,17396,437386
8028,2019,2649059,1759619,458572,430868,317028,313340,5407173
8029,2019,812620,635838,156992,19790,17024,-3934,1257121
8033,2019,815458,518410,349092,-51532,-46379,-39589,1190656
8039,2019,7583654,5844516,998351,740787,618282,493280,11373981
8045,2019,1270256,794645,394003,81608,68873,71449,2270624
8046,2019,31093989,29467189,1555485,71315,308203,-53785,38313309
8070,2019,15464381,13324233,1043130,1097018,1405855,1507430,18015481
8072,2019,804056,724747,175904,-96595,-87894,-88243,2438327
8081,2019,5672678,3626856,1196063,849759,746701,685149,7127671
8101,2019,2443687,2266095,748406,-570814,-52877,-75283,3152894
8103,2019,3133851,2229221,620565,284065,175590,86892,4311891
8104,2019,1672591,1404448,257650,10493,53235,32293,3522179
8105,2019,8814979,8048523,1116495,-350039,-200902,-149869,12207972
8110,2019,6727363,6725672,374223,-372532,165049,1285424,17200828
8112,2019,112585743,109212813,1376338,1996592,1454334,1256842,28787292
8114,2019,9745628,6355974,2390398,999446,485923,372646,14205374
8115,2019,2916212,2512818,287249,116145,219488,97144,4378530
8119,2019,1983603,1488759,238477,256367,256983,242538,2111712
8131,2019,9457849,7805462,173886,1478501,1262496,1179051,13274923
8134,2019,697350,538158,119404,39788,29110,34107,1146445
8140,2019,241871,171095,82746,-11970,2957,2851,451682
8150,2019,20337881,16411742,1561948,2457119,2584161,2460389,34305887
8152,2019,1516125,1174997,126511,214617,138773,128053,3271813
8163,2019,19137173,15594059,2478998,1064116,969393,836278,20887764
8179,2019,3346067,2895998,379031,71038,101420,155312,5619216
8201,2019,1199975,1022630,261043,-83309,-65332,-69737,1002275
8210,2019,6835443,4739317,967203,1128923,911951,833931,6405455
8213,2019,21701863,18485758,1802175,1413930,1039799,487436,29006121
8215,2019,13942969,11800941,1788171,353857,256740,217653,10327921
8218,2019,739404,670415,130132,-61143,-77799,-85437,895283
8222,2019,771103,612281,113675,45147,44593,44746,1515324
8225,2019,296621,218477,90385,-12241,-12877,-10493,287117
8227,2019,376168,248639,106612,20917,29167,28103,357093
8249,2019,4169494,3563507,337231,268756,183626,224595,4373182
8261,2019,2217249,1874686,273564,68999,41929,37380,2249354
8271,2019,7485821,6085578,916648,483595,376629,363746,4277194
8281,2019,65741,79696,56510,-70465,-54020,-54710,382786
8287,2019,1641032,1223648,2503069,-2085685,-2128656,-2167404,1109440
8298,2019,156865,23224,167856,-34215,-32146,-32696,308285
8304,2019,488538,365622,107942,14974,26040,31699,965004
8305,2019,2205288,1287702,372615,544971,226439,227570,13780881
8307,2019,392346,319777,125521,-52952,-67863,-67850,1387934
8308,2019,674145,519441,119167,35537,46640,60632,1175219
8309,2019,447960,260928,65053,121979,57125,57048,3200967
8310,2019,315862,299996,48873,-33007,-35240,-33712,1982874
8312,2019,117867,89864,22825,5178,22560,140406,689067
8327,2019,501812,307959,100761,93092,140006,509637,4589003
8329,2019,1196370,1002387,229134,71159,81501,81739,4351071
8341,2019,2620308,999156,421863,1199289,992998,926372,5836606
8343,2019,946783,581737,179680,185366,132911,122532,2828066
8350,2019,6902688,5457007,869397,576284,440038,379302,5292809
8359,2019,3832792,1552832,1129722,1149536,1144195,1140347,12562395
